Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,code DSM-IV-TR,code DSM-IV-TR,complicated_by,composed_of,Contributor,Coverage,Creator,curator note,database_cross_reference,Date,definition,definition source,derives_from,Description,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,has_alternative_id,has_exact_synonym,has_material_basis_in,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_symptom,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,http://purl.obolibrary.org/obo/doid#GOLD,http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#sexually_transmitted_infectious_disease,http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease,http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim,http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease,http://purl.obolibrary.org/obo/MF#hasAgent,http://purl.obolibrary.org/obo/MF#hasPart,http://purl.obolibrary.org/obo/MF#hasParticipant,http://purl.obolibrary.org/obo/MF#inhererOf,http://purl.obolibrary.org/obo/MF#inheresIn,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.obolibrary.org/obo/MF#manifestationOf,http://purl.obolibrary.org/obo/MF#participantOf,http://purl.obolibrary.org/obo/MF#partOf,http://purl.obolibrary.org/obo/MF#realizationOf,http://purl.obolibrary.org/obo/MF#specificallyDependsOn,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#versionIRI%20rdf:resource,http://www.w3.org/2004/02/skos/core#notation,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,ICD-10 code,ICD-10 code,ICD-10 code,imported from,in branch,in_subset,inheres in at all times,inheres_in,is allocated id range,is denotator type,is_a,Language,located_in,material basis of at all times,may be identical to,OBO foundry unique label,occurs_with,ontology term requester,part of continuant at some time,part of occurrent,part_of,participates in at some time,Publisher,realized in,realized_by,realized_by_supression_with,realizes,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,Rights Management,scheduled for obsoletion on or after,Source,Subject and Keywords,subset_property,symptoms,term editor,term replaced by,term tracker item,Title,transmitted_by
http://purl.obolibrary.org/obo/BFO_0000140,continuant fiat boundary,,"b is a continuant fiat boundary = Def. b is an immaterial entity that is of zero, one or two dimensions and does not include a spatial region as part. (axiom label in BFO2 Reference: [029-001])",false,,,http://purl.obolibrary.org/obo/BFO_0000141,,,ContinuantFiatBoundary,cf-boundary,,,,,,,,,,,"b is a continuant fiat boundary = Def. b is an immaterial entity that is of zero, one or two dimensions and does not include a spatial region as part. (axiom label in BFO2 Reference: [029-001])",,,,,"BFO 2 Reference: a continuant fiat boundary is a boundary of some material entity (for example: the plane separating the Northern and Southern hemispheres; the North Pole), or it is a boundary of some immaterial entity (for example of some portion of airspace). Three basic kinds of continuant fiat boundary can be distinguished (together with various combination kinds [29|BFO 2 Reference: In BFO 1.1 the assumption was made that the external surface of a material entity such as a cell could be treated as if it were a boundary in the mathematical sense. The new document propounds the view that when we talk about external surfaces of material objects in this way then we are talking about something fiat. To be dealt with in a future version: fiat boundaries at different levels of granularity.More generally, the focus in discussion of boundaries in BFO 2.0 is now on fiat boundaries, which means: boundaries for which there is no assumption that they coincide with physical discontinuities. The ontology of boundaries becomes more closely allied with the ontology of regions.|Continuant fiat boundary doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. An example would be the mereological sum of two-dimensional continuant fiat boundary and a one dimensional continuant fiat boundary that doesn't overlap it. The situation is analogous to temporal and spatial regions.",,,,,,,,(iff (ContinuantFiatBoundary a) (and (ImmaterialEntity a) (exists (b) (and (or (ZeroDimensionalSpatialRegion b) (OneDimensionalSpatialRegion b) (TwoDimensionalSpatialRegion b)) (forall (t) (locatedInAt a b t)))) (not (exists (c t) (and (SpatialRegion c) (continuantPartOfAt c a t)))))) // axiom label in BFO2 CLIF: [029-001] ,Every continuant fiat boundary is located at some spatial region at every time at which it exists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,continuant fiat boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0016543,"male courtship behavior, orientation prior to leg tapping and wing vibration",,"The process during courtship, where the male orients towards a potential partner. An example of this is found in Drosophila melanogaster.",false,,,http://purl.obolibrary.org/obo/GO_0008049,,,,,,,,,,,,,,,"The process during courtship, where the male orients towards a potential partner. An example of this is found in Drosophila melanogaster.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0016543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"male courtship behavior, orientation prior to leg tapping and wing vibration",,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000033,mental disposition,,A mental disposition is a bodily disposition that is realized in a mental process. ,false,,,http://purl.obolibrary.org/obo/MF_0000032,,,,,,,,,,,,,,,A mental disposition is a bodily disposition that is realized in a mental process. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mental disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002126,instrumental aggressive behavior,,"Aggressive behavior directed towards obtaining some goal, considered to be a learned response to a situation.",false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,,,,,,,,,,"Aggressive behavior directed towards obtaining some goal, considered to be a learned response to a situation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instrumental aggressive behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044479,envenomation resulting in modulation of mast cell degranulation in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of blood mast cell degranulation in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of blood mast cell degranulation in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of mast cell degranulation in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000095,brief psychotic disorder,,"Is a disorder that lasts more than one day and remits by one month.

DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/DOID_2468,,,,,298.8,,,,,,,,,,"Is a disorder that lasts more than one day and remits by one month.

DSM-IV-TR (american Psychiatric Association)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brief psychotic disorder,,,,,,,"F23.xx
      .81   with marked stressor(s)
      .80   without marked stressor(s)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000097,health care encounter,,A temporally-connected health care process that has as participants an organization or person realizing the health care provider role and a person realizing the patient role.  The health care provider role and patient are realized during the health care encounter,false,,,http://purl.obolibrary.org/obo/OGMS_0000096,,,,,,,,,,,,creation date: 2011-02-21T09:57:44Z,,,A temporally-connected health care process that has as participants an organization or person realizing the health care provider role and a person realizing the patient role.  The health care provider role and patient are realized during the health care encounter,http://groups.google.com/group/ogms-discuss/browse_thread/thread/a2dbc2ed1dff99d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,health care encounter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/DOID_2303,stereotypic movement disorder,Stereotyped repetitive movements NOS (finding)|Stereotypy habit disorder,"A specific developmental disorder that is characterized by repeated, rhythmic, purposeless movements or activities such as head banging, nail biting, or body rocking.",false,,,http://purl.obolibrary.org/obo/DOID_0060038,,,,,,,,,,,,,MSH:D019956|UMLS_CUI:C0038273|SNOMEDCT_2010_1_31:5507002|SNOMEDCT_2010_1_31:191993004|ICD9CM:307.3,,"A specific developmental disorder that is characterized by repeated, rhythmic, purposeless movements or activities such as head banging, nail biting, or body rocking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stereotyped repetitive movements NOS (finding)|Stereotypy habit disorder,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2303,,,,stereotypic movement disorder,,,,DOID:2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_11507,rumination disorder,Psychogenic rumination (disorder),An eating disorder that is characterized by effortless regurgitation of most meals following consumption.,false,,,http://purl.obolibrary.org/obo/DOID_8670,,,,,,,,,,,,,UMLS_CUI:C0154575|ICD9CM:307.53|SNOMEDCT_2010_1_31:37941009|MSH:D019959|SNOMEDCT_2010_1_31:192014006,,An eating disorder that is characterized by effortless regurgitation of most meals following consumption.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psychogenic rumination (disorder),,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:11507,,,,rumination disorder,,,,DOID:11507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000203,personality trait,,A personality trait is an individual disposition or predisposition that forms part of an overall personality and is realized in repeated occurrences of a specific mental process type or behavioural profile. ,false,,,http://purl.obolibrary.org/obo/MF_0000032,,,,,,,,,,,,,,,A personality trait is an individual disposition or predisposition that forms part of an overall personality and is realized in repeated occurrences of a specific mental process type or behavioural profile. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,personality trait,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000202,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060041,autism spectrum disorder,,"A pervasive developmental disorder that is a spectrum of psychological conditions. The disease has_symptom widespread abnormalities of social interactions and communication, has_symptom severely restricted interests and has_symptom highly repetitive behavior.|
Disorders characterized by social deficits and communication difficulties, stereotyped or repetitive behaviors and interests, and in some cases, cognitive delays.

http://en.wikipedia.org/wiki/Autism_spectrum|The DSM-5 diagnosis encompasses previous diagnoses (from DSM_IV-TR) of autistic disorder, Asperger's disorder, childhood disintegrative disorder, and PDD-NOS. Rather than categorizing these diagnoses, the DSM-5 will adopt a dimensional approach to diagnosing disorders that fall underneath the autism spectrum umbrella. 
",false,,,http://purl.obolibrary.org/obo/DOID_0060040,,,,,,,,,,,,,,,"A pervasive developmental disorder that is a spectrum of psychological conditions. The disease has_symptom widespread abnormalities of social interactions and communication, has_symptom severely restricted interests and has_symptom highly repetitive behavior.|
Disorders characterized by social deficits and communication difficulties, stereotyped or repetitive behaviors and interests, and in some cases, cognitive delays.

http://en.wikipedia.org/wiki/Autism_spectrum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,DOID:0060041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:0060041,,"The DSM-5 diagnosis encompasses previous diagnoses (from DSM_IV-TR) of autistic disorder, Asperger's disorder, childhood disintegrative disorder, and PDD-NOS. Rather than categorizing these diagnoses, the DSM-5 will adopt a dimensional approach to diagnosing disorders that fall underneath the autism spectrum umbrella. 
",,autism spectrum disorder,,,,DOID:0060041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044649,envenomation resulting in cytolysis in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with cytolysis in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with cytolysis in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in cytolysis in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2768,transient tic disorder,,"A tic disorder that consists of multiple motor and/or phonic tics with duration of at least 4 weeks, but less than 12 months.",false,,,http://purl.obolibrary.org/obo/DOID_2769,,,,,,,,,,,,,SNOMEDCT_2010_1_31:192622000|ICD9CM:307.21|SNOMEDCT_2010_1_31:56573006|UMLS_CUI:C0040702|MSH:D013981,,"A tic disorder that consists of multiple motor and/or phonic tics with duration of at least 4 weeks, but less than 12 months.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2768,,,,transient tic disorder,,,,DOID:2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0046958,nonassociative learning,,"A simple form of learning whereby the repeated presence of a stimulus leads to a change in the probability or strength of the response to that stimulus. There is no association of one type of stimulus with another, rather it is a generalized response to the environment.",false,,,http://purl.obolibrary.org/obo/GO_0007612,,,,,,,,,,,,,,,"A simple form of learning whereby the repeated presence of a stimulus leads to a change in the probability or strength of the response to that stimulus. There is no association of one type of stimulus with another, rather it is a generalized response to the environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0046958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonassociative learning,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000079,intersubjectivity,,The subjective experience of other beings as self-aware entities.,false,,,http://purl.obolibrary.org/obo/MF_0000101,,,,,,,,,,,,,,,The subjective experience of other beings as self-aware entities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intersubjectivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000043,capability,,"A disposition inhering in an organism whose realization in the normal case brings benefits to an organism or group of organisms, where ""in the normal case"" means not only in the normal range on the scale, but also in a context which is normal for the group to which the bearer or user belongs.|Note that, as discussed in https://philpapers.org/archive/MERMC.pdf, both organisms and artifacts can bear capabilities. However, this capability class is just applicable to organismal capabilities (as a subclass of 'bodily disposition') and the definition has been amended from that of the definition source accordingly.",false,,,http://purl.obolibrary.org/obo/MF_0000032,personal capability,,,,,,,,,,,,,,"A disposition inhering in an organism whose realization in the normal case brings benefits to an organism or group of organisms, where ""in the normal case"" means not only in the normal range on the scale, but also in a context which is normal for the group to which the bearer or user belongs.",https://github.com/NCOR-US/Capabilities/wiki/The-Account-of-Capabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note that, as discussed in https://philpapers.org/archive/MERMC.pdf, both organisms and artifacts can bear capabilities. However, this capability class is just applicable to organismal capabilities (as a subclass of 'bodily disposition') and the definition has been amended from that of the definition source accordingly.",,capability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1742,drug psychosis,Drug-induced psychosis|Drug-induced psychotic disorder,,false,,,http://purl.obolibrary.org/obo/DOID_1203,,,,,,,,,,,,,SNOMEDCT_2010_1_31:191498001|ICD9CM:292.1|MSH:D011605|SNOMEDCT_2010_1_31:191483003|NCI:C34957|UMLS_CUI:C0033937|SNOMEDCT_2010_1_31:154855001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug-induced psychosis|Drug-induced psychotic disorder,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1742,,,,drug psychosis,,,,DOID:1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000040,diagnosis of mental disease,,"A diagnosis asserting the presence of an instance of a mental disease in a given organsim.
",false,,,http://purl.obolibrary.org/obo/OGMS_0000073,,,,,,,,,,,,,,,"A diagnosis asserting the presence of an instance of a mental disease in a given organsim.
",http://www.jbiomedsem.com/content/1/1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diagnosis of mental disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044624,envenomation resulting in modulation of cell migration in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of cell migration in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of cell migration in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of cell migration in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045475,locomotor rhythm,,The rhythm of the locomotor activity of an organism during its 24 hour activity cycle.,false,,,http://purl.obolibrary.org/obo/GO_0007626|http://purl.obolibrary.org/obo/GO_0048512,,,,,,,,,,,,,,,The rhythm of the locomotor activity of an organism during its 24 hour activity cycle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locomotor rhythm,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant,,b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002]),false,,,http://purl.obolibrary.org/obo/BFO_0000002,,,IndependentContinuant,ic,,,,,,,,,,,b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002]),,,,,,,,the bottom right portion of a human torso|an orchestra.|the interior of your mouth|an atom|a chair|a molecule|a spatial region|a heart|an organism|a leg,,,,,(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] |(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] |(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] ,"For every independent continuant b and time t during the region of time spanned by its life, there are entities which s-depends_on b during t. (axiom label in BFO2 Reference: [018-002])|For any independent continuant b and any time t there is some spatial region r such that b is located_in r at t. (axiom label in BFO2 Reference: [134-001])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,independent continuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000015,process,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",false,,,http://purl.obolibrary.org/obo/BFO_0000003,,,Process,process,,,,,,,,,,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",,,,,"BFO 2 Reference: The realm of occurrents is less pervasively marked by the presence of natural units than is the case in the realm of independent continuants. Thus there is here no counterpart of ‘object’. In BFO 1.0 ‘process’ served as such a counterpart. In BFO 2.0 ‘process’ is, rather, the occurrent counterpart of ‘material entity’. Those natural – as contrasted with engineered, which here means: deliberately executed – units which do exist in the realm of occurrents are typically either parasitic on the existence of natural units on the continuant side, or they are fiat in nature. Thus we can count lives; we can count football games; we can count chemical reactions performed in experiments or in chemical manufacturing. We cannot count the processes taking place, for instance, in an episode of insect mating behavior.Even where natural units are identifiable, for example cycles in a cyclical process such as the beating of a heart or an organism’s sleep/wake cycle, the processes in question form a sequence with no discontinuities (temporal gaps) of the sort that we find for instance where billiard balls or zebrafish or planets are separated by clear spatial gaps. Lives of organisms are process units, but they too unfold in a continuous series from other, prior processes such as fertilization, and they unfold in turn in continuous series of post-life processes such as post-mortem decay. Clear examples of boundaries of processes are almost always of the fiat sort (midnight, a time of death as declared in an operating theater or on a death certificate, the initiation of a state of war)",,,"a process of cell-division,  a beating of the heart|a process of sleeping|the course of a disease|the life of an organism|your process of aging.|a process of meiosis|the flight of a bird",,,,,(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
