Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/SYMP_0000760,petechiae,petechial rash,A skin and integumentary tissue symptom characterized as a minute reddish or purplish spot containing blood that appears in skin or mucous membrane as a result of localized hemorrhage.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom characterized as a minute reddish or purplish spot containing blood that appears in skin or mucous membrane as a result of localized hemorrhage.,,petechial rash,,symptoms,,,,,,,,,,,SYMP:0000760,,,petechiae,,SYMP:0000760,
http://purl.obolibrary.org/obo/SYMP_0000870,icteric eyes,,Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.,,,,symptoms,,,,,,,,,,,SYMP:0000870,,,icteric eyes,,SYMP:0000870,
http://purl.obolibrary.org/obo/SYMP_0000290,belching,eructation,Belching is a digestive system symptom involving the sudden expulsion of gas from the stomach through the mouth.,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,Belching is a digestive system symptom involving the sudden expulsion of gas from the stomach through the mouth.,,eructation,,symptoms,,,,,,,,,,,SYMP:0000290,,,belching,,SYMP:0000290,
http://purl.obolibrary.org/obo/SYMP_0000613,fever,pyrexia,Fever is a neurological and physiological symptom characterized by a rise of body temperature above the normal whether a natural response (as to infection) or artificially induced for therapeutic reasons.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,UMLS_ICD9CM_2005_AUI:A0058972|UMLS_CUI:C0015967|ICD9CM_2005:780.6|SyOID:776,Fever is a neurological and physiological symptom characterized by a rise of body temperature above the normal whether a natural response (as to infection) or artificially induced for therapeutic reasons.,,pyrexia,,symptoms,,,,,,,,,,,SYMP:0000613,,,fever,,SYMP:0000613,
http://purl.obolibrary.org/obo/SYMP_0000164,incoordination,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000615,,,,,,symptoms,,,,,,,,,,,SYMP:0000164,,,incoordination,,SYMP:0000164,
http://purl.obolibrary.org/obo/SYMP_0000181,yellow liver,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000181,,,yellow liver,true,SYMP:0000181,
http://purl.obolibrary.org/obo/SYMP_0019158,eschar,,Eschar is a skin and integumentary tissue symptom characterized as a scab formed especially after a burn.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,Eschar is a skin and integumentary tissue symptom characterized as a scab formed especially after a burn.,,,,symptoms,,,,,,,,,,,SYMP:0019158,,,eschar,,SYMP:0019158,
http://purl.obolibrary.org/obo/SYMP_0000751,hemorrhage into skin,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000751,,,hemorrhage into skin,,SYMP:0000751,
http://purl.obolibrary.org/obo/SYMP_0000861,freezing hypokinesia,,Freezing hypokinesia is a hypkinesia where a person can not move their muscles how they want them to.,false,,,http://purl.obolibrary.org/obo/SYMP_0000858,,Freezing hypokinesia is a hypkinesia where a person can not move their muscles how they want them to.,,,,symptoms,,,,,,,,,,,SYMP:0000861,,,freezing hypokinesia,,SYMP:0000861,
http://purl.obolibrary.org/obo/SYMP_0000171,vesicles on mouth,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000171,,,vesicles on mouth,true,SYMP:0000171,
http://purl.obolibrary.org/obo/SYMP_0000154,systemic vasculitis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000154,,,systemic vasculitis,true,SYMP:0000154,
http://purl.obolibrary.org/obo/SYMP_0000007,bleeding,,"A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.",false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,"A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.",,,,symptoms,,,,,,,,,,,SYMP:0000007,,,bleeding,,SYMP:0000007,
http://purl.obolibrary.org/obo/SYMP_0000604,wheezing,,Wheezing is a respiratory abnormality characterized by breathing with difficulty usually with a whistling sound.,false,,,http://purl.obolibrary.org/obo/SYMP_0000598,UMLS_CUI:C0043144|SyOID:7248|ICD9CM_2005:786.07|UMLS_ICD9CM_2005_AUI:A0133941,Wheezing is a respiratory abnormality characterized by breathing with difficulty usually with a whistling sound.,,,,symptoms,,,,,,,,,,,SYMP:0000604,,,wheezing,,SYMP:0000604,
http://purl.obolibrary.org/obo/SYMP_0019149,toxemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0019149,,,toxemia,,SYMP:0019149,
http://purl.obolibrary.org/obo/SYMP_0000168,vein swelling,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000168,,,vein swelling,true,SYMP:0000168,
http://purl.obolibrary.org/obo/SYMP_0000508,aphasia,inability to comprehend language,Aphasia is a nervous system symptom characterized by a loss or impairment of the power to use or comprehend words usually resulting from brain damage.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,UMLS_CUI:C0003537|SyOID:14727|ICD9CM_2005:784.3|UMLS_ICD9CM_2005_AUI:A0025556,Aphasia is a nervous system symptom characterized by a loss or impairment of the power to use or comprehend words usually resulting from brain damage.,,inability to comprehend language,,symptoms,,,,,,,,,,,SYMP:0000508,,doid/symp duplicate,aphasia,,SYMP:0000508,
http://purl.obolibrary.org/obo/SYMP_0000264,epididymorchitis,epididymo-orchitis,,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,,,epididymo-orchitis,,symptoms,,,,,,,,,,,SYMP:0000264,,,epididymorchitis,,SYMP:0000264,
http://purl.obolibrary.org/obo/SYMP_0000281,eye discharge,ocular discharge,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,ocular discharge,,symptoms,,,,,,,,,,,SYMP:0000281,,,eye discharge,,SYMP:0000281,
http://purl.obolibrary.org/obo/SYMP_0000374,scrotal abscess,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,,,,,symptoms,,,,,,,,,,,SYMP:0000374,,,scrotal abscess,,SYMP:0000374,
http://purl.obolibrary.org/obo/SYMP_0000391,thyroid abscesses,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000390,,,,,,symptoms,,,,,,,,,,,SYMP:0000391,,,thyroid abscesses,,SYMP:0000391,
http://purl.obolibrary.org/obo/SYMP_0000364,prostate symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,,,,,symptoms,,,,,,,,,,,SYMP:0000364,,,prostate symptom,,SYMP:0000364,
http://purl.obolibrary.org/obo/SYMP_0000347,lip paralysis,paralysed lips,,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,,,paralysed lips,,symptoms,,,,,,,,,,,SYMP:0000347,,,lip paralysis,,SYMP:0000347,
http://purl.obolibrary.org/obo/SYMP_0000030,paralysis,,Paralysis is a nervous system symptom characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,Paralysis is a nervous system symptom characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.,,,,symptoms,,,,,,,,,,,SYMP:0000030,,,paralysis,,SYMP:0000030,
http://purl.obolibrary.org/obo/SYMP_0000851,gross hematuria,,Gross hematuria is a hematuria characterized by the production of a visible redness in the urine.,false,,,http://purl.obolibrary.org/obo/SYMP_0000040,,Gross hematuria is a hematuria characterized by the production of a visible redness in the urine.,,,,symptoms,,,,,,,,,,,SYMP:0000851,,,gross hematuria,,SYMP:0000851,
http://purl.obolibrary.org/obo/SYMP_0000834,hypoesthesia,,Hypoesthesia is a general symptom where there is a diminished sensitivity to stimulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000892,,Hypoesthesia is a general symptom where there is a diminished sensitivity to stimulation.,,,,symptoms,,,,,,,,,,,SYMP:0000834,,,hypoesthesia,,SYMP:0000834,
http://purl.obolibrary.org/obo/SYMP_0019172,ocular lesion,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,symptoms,,,,,,,,,,,SYMP:0019172,,,ocular lesion,,SYMP:0019172,
http://purl.obolibrary.org/obo/SYMP_0000158,spleen symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,symptoms,,,,,,,,,,,SYMP:0000158,,,spleen symptom,,SYMP:0000158,
http://purl.obolibrary.org/obo/SYMP_0000268,tonic-clonic seizure,grand mal seizure,,false,,,http://purl.obolibrary.org/obo/SYMP_0000267,,,,grand mal seizure,,symptoms,,,,,,,,,,,SYMP:0000268,,,tonic-clonic seizure,,SYMP:0000268,
http://purl.obolibrary.org/obo/SYMP_0000378,severe mastitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000377,,,,,,symptoms,,,,,,,,,,,SYMP:0000378,,,severe mastitis,,SYMP:0000378,
http://purl.obolibrary.org/obo/SYMP_0000865,lesions in mouth,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,symptoms,,,,,,,,,,,SYMP:0000865,,,lesions in mouth,,SYMP:0000865,
http://purl.obolibrary.org/obo/SYMP_0000738,yellowish green diarrhea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000570,,,,,,symptoms,,,,,,,,,,,SYMP:0000738,,,yellowish green diarrhea,,SYMP:0000738,
http://purl.obolibrary.org/obo/SYMP_0000848,motor paralysis,,Motor paralysis is a paralysis where there is a complete or partial loss of function the voluntary muscles.,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,Motor paralysis is a paralysis where there is a complete or partial loss of function the voluntary muscles.,,,,symptoms,,,,,,,,,,,SYMP:0000848,,,motor paralysis,,SYMP:0000848,
http://purl.obolibrary.org/obo/SYMP_0000755,intense toxemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019149,,,,,,symptoms,,,,,,,,,,,SYMP:0000755,,,intense toxemia,,SYMP:0000755,
http://purl.obolibrary.org/obo/SYMP_0000761,extracellular fluid alteration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,symptoms,,,,,,,,,,,SYMP:0000761,,,extracellular fluid alteration,,SYMP:0000761,
http://purl.obolibrary.org/obo/SYMP_0000871,icteric mucous membrane,,Icteric mucous membrane is a skin and integumentary tissue symptom characterized as a yellowed mucous membranes due to bile or bilirubin accumulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,Icteric mucous membrane is a skin and integumentary tissue symptom characterized as a yellowed mucous membranes due to bile or bilirubin accumulation.,,,,symptoms,,,,,,,,,,,SYMP:0000871,,,icteric mucous membrane,,SYMP:0000871,
http://purl.obolibrary.org/obo/SYMP_0000614,cough,,Cough is a respiratory system and chest symptom characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,UMLS_CUI:C0010200|ICD9CM_2005:786.2|UMLS_ICD9CM_2005_AUI:A0043303|SyOID:8253,Cough is a respiratory system and chest symptom characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.,,,,symptoms,,,,,,,,,,,SYMP:0000614,,,cough,,SYMP:0000614,
http://purl.obolibrary.org/obo/SYMP_0000178,weight loss,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,,,,,symptoms,,,,,,,,,,,SYMP:0000178,,,weight loss,,SYMP:0000178,
http://purl.obolibrary.org/obo/SYMP_0000195,abnormal hemiwalking hemistanding,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000189,,,,,,symptoms,,,,,,,,,,,SYMP:0000195,,,abnormal hemiwalking hemistanding,,SYMP:0000195,
http://purl.obolibrary.org/obo/SYMP_0019159,gastroenteritis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,symptoms,,,,,,,,,,,SYMP:0019159,,doid/symp duplicate,gastroenteritis,,SYMP:0019159,
http://purl.obolibrary.org/obo/SYMP_0000792,epigastric pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,symptoms,,,,,,,,,,,SYMP:0000792,,,epigastric pelvic swelling,,SYMP:0000792,
http://purl.obolibrary.org/obo/SYMP_0000775,right lower quadrant pelvic lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000773,,,,,,symptoms,,,,,,,,,,,SYMP:0000775,,,right lower quadrant pelvic lump,,SYMP:0000775,
http://purl.obolibrary.org/obo/SYMP_0000885,severe temperature increase,,,true,,,,,,,,,symptoms,,,,,,,lschriml,2010-10-15T11:28:26Z,,,SYMP:0000885,,,severe temperature increase,true,SYMP:0000885,
http://purl.obolibrary.org/obo/SYMP_0000048,obsolete high fever,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000048,,,obsolete high fever,true,SYMP:0000048,
http://purl.obolibrary.org/obo/SYMP_0000645,obsolete ankle swelling,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000645,,,obsolete ankle swelling,true,SYMP:0000645,
http://purl.obolibrary.org/obo/SYMP_0000628,vision distortion,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000320,,,,,,symptoms,,,,,,,,,,,SYMP:0000628,,,vision distortion,,SYMP:0000628,
http://purl.obolibrary.org/obo/SYMP_0000408,cataplexy,,"Cataplexy is a muscle symptom characterized by a sudden loss of muscle control with retention of clear consciousness that follows a strong emotional stimulus (as elation, surprise, or anger) and is a characteristic symptom of narcolepsy.",false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,"Cataplexy is a muscle symptom characterized by a sudden loss of muscle control with retention of clear consciousness that follows a strong emotional stimulus (as elation, surprise, or anger) and is a characteristic symptom of narcolepsy.",,,,symptoms,,,,,,,,,,,SYMP:0000408,,,cataplexy,,SYMP:0000408,
http://purl.obolibrary.org/obo/SYMP_0000425,reticulocytosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0000425,,,reticulocytosis,,SYMP:0000425,
http://purl.obolibrary.org/obo/SYMP_0000518,generalized abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,UMLS_CUI:C0344304|UMLS_ICD9CM_2005_AUI:A0637131|SyOID:15383|ICD9CM_2005:789.07,,,,,symptoms,,,,,,,,,,,SYMP:0000518,,,generalized abdominal pain,,SYMP:0000518,
http://purl.obolibrary.org/obo/SYMP_0000535,change in skin texture,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,SyOID:17344|ICD9CM_2005:782.8|UMLS_ICD9CM_2005_AUI:A0284158|UMLS_CUI:C0159040,,,,,symptoms,,,,,,,,,,,SYMP:0000535,,,change in skin texture,,SYMP:0000535,
http://purl.obolibrary.org/obo/SYMP_0000274,tonic seizure,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000267,,,,,,symptoms,,,,,,,,,,,SYMP:0000274,,,tonic seizure,,SYMP:0000274,
http://purl.obolibrary.org/obo/SYMP_0000291,gas pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,,,,,symptoms,,,,,,,,,,,SYMP:0000291,,,gas pain,,SYMP:0000291,
http://purl.obolibrary.org/obo/SYMP_0000384,neck symptom,cervicalgia,,false,,,http://purl.obolibrary.org/obo/SYMP_0000597,,,,cervicalgia,,symptoms,,,,,,,,,,,SYMP:0000384,,,neck symptom,,SYMP:0000384,
http://purl.obolibrary.org/obo/SYMP_0000783,left lower quadrant pelvic mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000772,,,,,,symptoms,,,,,,,,,,,SYMP:0000783,,,left lower quadrant pelvic mass,,SYMP:0000783,
http://purl.obolibrary.org/obo/SYMP_0000039,enteritis,,Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.,,,,symptoms,,,,,,,,,,,SYMP:0000039,,,enteritis,,SYMP:0000039,
http://purl.obolibrary.org/obo/SYMP_0000509,flatulence,gas production|gas,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,SyOID:14811|UMLS_ICD9CM_2005_AUI:A0243846|ICD9CM_2005:787.3|UMLS_CUI:C0016205,,SYMP:0000708,gas production|gas,,symptoms,,,,,,,,,,,SYMP:0000509,,,flatulence,,SYMP:0000509,
http://purl.obolibrary.org/obo/SYMP_0000416,amaurosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000321,,,,,,symptoms,,,,,,,,,,,SYMP:0000416,,,amaurosis,,SYMP:0000416,
http://purl.obolibrary.org/obo/SYMP_0000526,ascites,hydroperitoneum,An abdominal symptom consisting of an abnormal accumulation of serous fluid in the spaces between tissues and organs in the cavity of the abdomen.,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,UMLS_ICD9CM_2005_AUI:A0026882|ICD9CM_2005:789.5|UMLS_CUI:C0003962|SyOID:16432,An abdominal symptom consisting of an abnormal accumulation of serous fluid in the spaces between tissues and organs in the cavity of the abdomen.,,hydroperitoneum,,symptoms,,,,,,,,,,,SYMP:0000526,,,ascites,,SYMP:0000526,
http://purl.obolibrary.org/obo/SYMP_0000388,nose symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,symptoms,,,,,,,,,,,SYMP:0000388,,,nose symptom,,SYMP:0000388,
http://purl.obolibrary.org/obo/SYMP_0000302,hypothermia,,Hypothermia is a neurological and physiological symptom characterized by a subnormal temperature of the body as defined by a temperature under 36.6 degrees Celcius.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,Hypothermia is a neurological and physiological symptom characterized by a subnormal temperature of the body as defined by a temperature under 36.6 degrees Celcius.,,,,symptoms,,,,,,,,,,,SYMP:0000302,,,hypothermia,,SYMP:0000302,
http://purl.obolibrary.org/obo/SYMP_0000765,sensory disturbance,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,symptoms,,,,,,,,,,,SYMP:0000765,,,sensory disturbance,,SYMP:0000765,
http://purl.obolibrary.org/obo/SYMP_0000875,lameness,,Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.,,,,symptoms,,,,,,,,,,,SYMP:0000875,,,lameness,,SYMP:0000875,
http://purl.obolibrary.org/obo/SYMP_0000892,sensation perception,,Sensation perception is a nervous system symptom where the information perceived by sensory receptors are interpreted.,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,Sensation perception is a nervous system symptom where the information perceived by sensory receptors are interpreted.,,,,symptoms,,,,,,,lschriml,2010-10-15T11:54:30Z,,,SYMP:0000892,,,sensation perception,,SYMP:0000892,
http://purl.obolibrary.org/obo/SYMP_0000748,facial edema,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000538,,,,,,symptoms,,,,,,,,,,,SYMP:0000748,,,facial edema,,SYMP:0000748,
http://purl.obolibrary.org/obo/SYMP_0000858,hypokinesia,,Hypokinesia is a musculoskeletal system  symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases; mental disorders; prolonged inactivity due to illness; experimental protocols used to evaluate the physiologic effects of immobility; and other conditions.,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,Hypokinesia is a musculoskeletal system  symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases; mental disorders; prolonged inactivity due to illness; experimental protocols used to evaluate the physiologic effects of immobility; and other conditions.,,,,symptoms,,,,,,,,,,,SYMP:0000858,,,hypokinesia,,SYMP:0000858,
