head_id,head_name,relation,tail_id,tail_name
D009020,morphine,CID,D004244,Dizziness
D009020,morphine,CID,D009759,nystagmus
D004317,adriamycin,CID,D013280,stomatitis
D004317,adriamycin,CID,D003967,diarrhea
D004317,adriamycin,CID,D060831,hand-foot syndrome
C076029,olanzapine,CID,D006970,Drowsiness
C076029,olanzapine,CID,D015430,weight gain
D014331,tropicamide,CID,D015878,mydriasis
D015474,13-cis-retinoic acid,CID,D004310,Taussig-Bing malformation
D015474,13-cis-retinoic acid,CID,D065817,anotia
D015474,13-cis-retinoic acid,CID,C535670,isotretinoin embryopathy
D008729,methoxamine,CID,D006973,hyper- or hypotension
D008729,methoxamine,CID,D006261,headache
D017706,lisinopril,CID,D007674,nephropathy
D017706,lisinopril,CID,D006947,hyperkalemia
D000431,AN,CID,D017180,ventricular tachycardia
D003042,cocaine,CID,D017180,ventricular tachycardia
C066444,cocaethylene,CID,D002303,decreased cardiac output
C027429,veralipride,CID,D010302,parkinsonism
D019888,Viracept,CID,D001919,tachy- or bradycardia
D011441,propylthiouracil,CID,D018771,arthralgias
D011441,propylthiouracil,CID,D019226,oral ulcers
D003042,cocaine,CID,D003324,coronary artery disease
D003042,cocaine,CID,D009202,myocardial injury
D013015,"d,l-sotalol",CID,D008133,prolonged QT interval
D003042,cocaine,CID,D003560,cysts
D003042,cocaine,CID,D001927,encephalopathy
D003042,cocaine,CID,D007235,preterm infants
D011241,prednisone,CID,D001008,anxiety
D004317,adriamycin,CID,D003248,constipation
D016190,carboplatin,CID,D009503,neutropenia
D016190,carboplatin,CID,D014839,vomiting
D016190,carboplatin,CID,D005221,tiredness
D004317,adriamycin,CID,D012871,skin eruptions
D016190,carboplatin,CID,D012871,skin eruptions
D016190,carboplatin,CID,D003248,constipation
D004317,adriamycin,CID,D005221,tiredness
D016190,carboplatin,CID,D009325,nausea
D004317,adriamycin,CID,D014839,vomiting
D016190,carboplatin,CID,D052016,mucositis
D016190,carboplatin,CID,D015431,weight loss
D002939,ciprofloxacin,CID,D001714,mania
D015662,co-trimoxazole,CID,D001714,mania
D008795,metronidazole,CID,D001714,mania
D007538,Isoniazid,CID,D001714,mania
D015242,ofloxacin,CID,D001714,mania
D000658,amoxicillin,CID,D001714,mania
D017291,Clarithromycin,CID,D001714,mania
D004917,erythromycins,CID,D001714,mania
D007980,L-dopa,CID,D015835,restricted right eye movement
D007052,ibuprofen,CID,D006976,primary pulmonary hypertension
D007052,ibuprofen,CID,D000860,hypoxia
D014750,vincristin,CID,D007010,hyponatremia
D002955,folinic acid,CID,D014839,vomiting
D002955,folinic acid,CID,D013921,HITT
D016685,Mitomycin C,CID,D003967,diarrhea
D002955,folinic acid,CID,D013280,stomatitis
D016685,Mitomycin C,CID,D013921,HITT
D005472,5-fluorouracil,CID,D014839,vomiting
D016685,Mitomycin C,CID,D007970,leukopenia
D005472,5-fluorouracil,CID,D003967,diarrhea
D002955,folinic acid,CID,D003967,diarrhea
D005472,5-fluorouracil,CID,D006463,hemolytic uremic syndrome
D005472,5-fluorouracil,CID,D013280,stomatitis
D005472,5-fluorouracil,CID,D007970,leukopenia
D005472,5-fluorouracil,CID,D013921,HITT
D002955,folinic acid,CID,D007970,leukopenia
D016685,Mitomycin C,CID,D014839,vomiting
D016685,Mitomycin C,CID,D013280,stomatitis
D002955,folinic acid,CID,D006463,hemolytic uremic syndrome
D005472,5-fluorouracil,CID,D060831,hand-foot syndrome
D002955,folinic acid,CID,D060831,hand-foot syndrome
D016685,Mitomycin C,CID,D060831,hand-foot syndrome
D019469,indinavir,CID,D007674,nephropathy
D019469,indinavir,CID,D006417,hematuria
D009530,nicergoline,CID,D004802,eosinophilia
D009530,nicergoline,CID,D051437,renal failure
D009530,nicergoline,CID,D009395,interstitial nephritis
D009530,nicergoline,CID,D005334,hyperthermia
D009530,nicergoline,CID,D018771,arthralgias
D008728,levomepromazine,CID,D009459,neuroleptic malignant syndrome
D000661,amphetamine,CID,D004409,hyper- or dyskinetic
D003042,cocaine,CID,D004409,hyper- or dyskinetic
C057837,DMPX,CID,D004409,hyper- or dyskinetic
D007213,Indomethacin,CID,D008415,mastocytosis
D007213,Indomethacin,CID,D018856,interstitial cystitis
D013792,Thalidomide,CID,D004244,Dizziness
D013792,Thalidomide,CID,D005076,rash
C476513,levobupivacaine,CID,D004830,tonic-clonic seizures
D013390,Suxamethonium,CID,D013035,spasm
D016190,carboplatin,CID,D015835,restricted right eye movement
D016190,carboplatin,CID,D005355,fibrous myopathy
D006024,glycopyrrolate,CID,D006261,headache
D006024,glycopyrrolate,CID,D010612,pharyngitis
D015742,propofol,CID,D013924,thrombophlebitis
C030852,vinorelbine,CID,D066126,cardiotoxicity
D015662,co-trimoxazole,CID,D000743,hemolytic anemia
D016559,tacrolimus,CID,D012393,rosacea
D008694,Methamphetamine,CID,D008569,impaired immediate free recall
D008694,Methamphetamine,CID,D001930,hippocampal injury
D000638,amiodarone,CID,D006529,enlargement of the liver
C451780,niacin extended-release/lovastatin,CID,D005483,flushing of the face
D007545,isoprenaline,CID,D009336,necrosis
D004329,droperidol,CID,D001008,anxiety
D013015,"d,l-sotalol",CID,D003329,coronary spasm
D001058,apomorphine,CID,D002375,parkinsonian catalepsy
D005839,gentamicin,CID,D009395,interstitial nephritis
C076029,olanzapine,CID,D007333,insulin sensitivity
D003024,clozapine,CID,D007333,insulin sensitivity
C105934,celecoxib,CID,D000799,Angioedema
D000082,paracetamol,CID,D003875,eruptions
C012655,nimesulide,CID,D003875,eruptions
D001241,aspirin,CID,D007676,chronic renal failure
C012052,amisulpride,CID,D008133,prolonged QT interval
C012052,amisulpride,CID,D006996,hypocalcemia
D010433,PTZ,CID,D001008,anxiety
D011374,progesterone,CID,D005705,gallbladder disease
D004967,estrogen,CID,D002318,sinuatrial disease
D011374,progesterone,CID,D002318,sinuatrial disease
D011374,progesterone,CID,D001943,breast cancer
D011374,progesterone,CID,D020521,stroke
D004967,estrogen,CID,D001943,breast cancer
D019980,combination of amoxicillin and clavulanic acid,CID,D007565,jaundice
D014640,vancomycin,CID,D007674,nephropathy
C035133,mirtazapine,CID,D012148,restless legs syndrome
D017373,cyproterone acetate,CID,D050171,dyslipidemia
D017373,cyproterone acetate,CID,D003324,coronary artery disease
D005472,5-fluorouracil,CID,D002037,bundle branch block
D015764,bepridil,CID,D008133,prolonged QT interval
D015764,bepridil,CID,D016171,Torsades de pointes
D015764,bepridil,CID,D004244,Dizziness
D015764,bepridil,CID,D005221,tiredness
D011188,potassium,CID,D016171,Torsades de pointes
D010479,pergolide,CID,D007859,impairment of learning
D008911,Minocycline,CID,D010488,polyarteritis nodosa
D004008,diclofenac sodium,CID,D058186,acute renal failure
D004365,Chinese herbal,CID,D058186,acute renal failure
D005702,Galanthamine hydrobromide,CID,D006261,headache
C076029,olanzapine,CID,D001480,axonal damage
D018967,risperidone,CID,D015430,weight gain
D006886,hydroxychloroquine,CID,D014786,audiovisual toxicity
D003520,cyclophosphamide,CID,D054537,AV block
D017239,paclitaxel,CID,D054537,AV block
D015251,epirubicine,CID,D054537,AV block
D009288,naproxen,CID,D009203,myocardial infarction
D000894,NSAID,CID,D006471,gastric hemorrhagic
C116926,rofecoxib,CID,D006471,gastric hemorrhagic
D009288,naproxen,CID,D006471,gastric hemorrhagic
D052246,COX-2 inhibitors,CID,D009203,myocardial infarction
C116926,rofecoxib,CID,D009203,myocardial infarction
D000894,NSAID,CID,D009203,myocardial infarction
D011803,quinine,CID,D018879,premature ventricular contractions
D010396,D-penicillamine,CID,D017512,lichenoid dermatitis
D010100,oxygen,CID,D007022,hyper- or hypotension
D003561,cytosine arabinoside,CID,D020301,vasospasm
D014750,vincristin,CID,D020301,vasospasm
D014750,vincristin,CID,D018908,weakness
D003907,RD,CID,D018908,weakness
D003561,cytosine arabinoside,CID,D001037,aphasia
C042705,PEG-asparaginase,CID,D006212,hallucinations
D003561,cytosine arabinoside,CID,D006212,hallucinations
D003907,RD,CID,D001037,aphasia
D003561,cytosine arabinoside,CID,D014549,incontinence
C042705,PEG-asparaginase,CID,D018908,weakness
C042705,PEG-asparaginase,CID,D014549,incontinence
D003907,RD,CID,D014549,incontinence
D014750,vincristin,CID,D001037,aphasia
D014750,vincristin,CID,D006212,hallucinations
D003907,RD,CID,D006212,hallucinations
D014750,vincristin,CID,D014549,incontinence
D003561,cytosine arabinoside,CID,D018908,weakness
C042705,PEG-asparaginase,CID,D001037,aphasia
C042705,PEG-asparaginase,CID,D020301,vasospasm
D003907,RD,CID,D020301,vasospasm
D004113,Succimer,CID,D003072,impaired social and emotional judgement processes
D007854,lead,CID,D007859,impairment of learning
D007854,lead,CID,D019958,disruptive behaviors
D002110,Caffeine,CID,D016584,MDP
D011433,propranolol,CID,D006333,heart failure
C085143,Piperacillin/tazobactam,CID,D003221,Confusion
C085143,Piperacillin/tazobactam,CID,D004830,tonic-clonic seizures
C085143,Piperacillin/tazobactam,CID,D014202,tremor
D011318,prilocaine,CID,D014826,vocal fold palsy
D002330,BCNU,CID,D054220,cortical dysplasia
D007052,ibuprofen,CID,D058186,acute renal failure
D007052,ibuprofen,CID,D009395,interstitial nephritis
D006513,hepatitis B virus e antigen,CID,D019694,chronic hepatitis B virus infection
D005473,fluoxetine,CID,D012170,retinal vein occlusion
D005473,fluoxetine,CID,D006973,hyper- or hypotension
D002045,bupivacaine,CID,D007249,inflammation
D002045,bupivacaine,CID,D010149,postoperative pain
D001379,azathioprine,CID,D000740,anemia
D018119,d4T,CID,D010523,Diseases of peripheral nerves
D019829,nevirapine,CID,D005076,rash
D013792,Thalidomide,CID,D009120,muscle cramps
D013792,Thalidomide,CID,D010292,paresthesia
D000638,amiodarone,CID,D055370,pulmonary mass
D000638,amiodarone,CID,D015433,membranoproliferative glomerulopathy
D000638,amiodarone,CID,D006486,hemosiderosis
D005905,Glyburide,CID,D003324,coronary artery disease
D004317,adriamycin,CID,D014511,uremia
D004317,adriamycin,CID,D005923,focal segmental glomerulosclerosis
D014148,tranexamic acid,CID,D051437,renal failure
D006221,halothane,CID,D001145,cardiac arrhythmia
D019772,Topotecan,CID,D009503,neutropenia
D019772,Topotecan,CID,D008231,lymphopenia
D008094,lithium,CID,D006961,hyperparathyroidism
C071741,Remifentanil,CID,D007022,hyper- or hypotension
D014635,valproic acid,CID,D009765,obese
D014635,valproic acid,CID,D006946,hyperinsulinemia
D014635,valproic acid,CID,D065626,Nonalcoholic fatty liver disease
D014635,valproic acid,CID,D007333,insulin sensitivity
D013956,Anti-thyroid drugs,CID,D010309,parotiditis
D013956,Anti-thyroid drugs,CID,D056648,ANCA positive vasculitis
D013956,Anti-thyroid drugs,CID,D001168,arthritis
D002231,carbimazole,CID,D010309,parotiditis
D002231,carbimazole,CID,D005334,hyperthermia
D013956,Anti-thyroid drugs,CID,D005334,hyperthermia
D002231,carbimazole,CID,D001168,arthritis
D002231,carbimazole,CID,D056648,ANCA positive vasculitis
D001241,aspirin,CID,D020521,stroke
D001241,aspirin,CID,D020300,intracranial hemorrhage
D001241,aspirin,CID,D006471,gastric hemorrhagic
C031942,argatroban,CID,D006470,HC
D003932,heroine,CID,D012206,rhabdomyolysis
D008691,methadone,CID,D012206,rhabdomyolysis
D003932,heroine,CID,D020521,stroke
D008691,methadone,CID,D020521,stroke
D010042,ouabain,CID,D001714,mania
D005424,flecainide,CID,D003693,delirium
D017374,paroxetine,CID,D003693,delirium
C107135,everolimus,CID,D013921,HITT
C107135,everolimus,CID,D013280,stomatitis
C107135,everolimus,CID,D000740,anemia
C107135,everolimus,CID,D005221,tiredness
C107135,everolimus,CID,D004417,dyspnea
D020123,sirolimus,CID,D000740,anemia
D016559,tacrolimus,CID,D054038,posterior reversible encephalopathy syndrome
D000082,paracetamol,CID,D019586,elevated ICP
D020888,gamma-vinyl GABA,CID,D012164,pigmentary retinal deposits
D016578,crack cocaine,CID,D006679,HIV seroconversion
D005472,5-fluorouracil,CID,D008569,impaired immediate free recall
D000431,AN,CID,D003866,depression
D002330,BCNU,CID,D008569,impaired immediate free recall
D002330,BCNU,CID,D007859,impairment of learning
D002330,BCNU,CID,D003072,impaired social and emotional judgement processes
D002220,carbamazepine,CID,D012770,cardiogenic shock
D002351,carrageenan,CID,D007249,inflammation
C542870,botox,CID,D014826,vocal fold palsy
D003042,cocaine,CID,D006331,impaired heart function
D014295,trimethoprim,CID,D000743,hemolytic anemia
C401859,temsirolimus,CID,D009336,necrosis
D011188,potassium,CID,D001919,tachy- or bradycardia
D017257,ramipril,CID,D006947,hyperkalemia
D019386,alendronate,CID,D010146,pain
D009254,nafcillin,CID,D009395,interstitial nephritis
D005947,glucose,CID,D000544,Alzheimer's disease
D005690,galactose,CID,D003072,impaired social and emotional judgement processes
http://purl.obolibrary.org/obo/DOID_0040102,"N,N'-diethylthiourea allergic contact dermatitis",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_82448,"N,N'-diethylthiourea"
http://purl.obolibrary.org/obo/DOID_251,alcohol-induced mental disorder,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_252,alcoholic psychosis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040010,mepivacaine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_6759,mepivacaine
http://purl.obolibrary.org/obo/DOID_0040103,cefotiam allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_355510,cefotiam
http://purl.obolibrary.org/obo/DOID_0040079,"2,4-dinitrophenyl allergic contact dermatitis",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53018,"2,4-dinitrophenyl group"
http://purl.obolibrary.org/obo/DOID_0090047,paroxysmal nonkinesigenic dyskinesia 2,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0060505,apricot allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001615,apricot food product
http://purl.obolibrary.org/obo/DOID_0040020,cefotaxime allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_204928,cefotaxime
http://purl.obolibrary.org/obo/DOID_0040011,phenobarbital allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_8069,phenobarbital
http://purl.obolibrary.org/obo/DOID_8680,alcoholic gastritis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_4377,egg allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001274,egg food product
http://purl.obolibrary.org/obo/DOID_0040001,shrimp allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002239,shrimp food product
http://purl.obolibrary.org/obo/DOID_0040002,aspirin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_15365,acetylsalicylic acid
http://purl.obolibrary.org/obo/DOID_0060495,shellfish allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001293,shellfish food product
http://purl.obolibrary.org/obo/DOID_0060506,cherry allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001717,cherry food product
http://purl.obolibrary.org/obo/DOID_0060523,mollusc allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002044,mollusc food product
http://purl.obolibrary.org/obo/DOID_0040033,piperacillin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_8232,piperacillin
http://purl.obolibrary.org/obo/DOID_0040016,sulfamethoxazole allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_9332,sulfamethoxazole
http://purl.obolibrary.org/obo/DOID_0060510,peach allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002095,peach food product
http://purl.obolibrary.org/obo/DOID_0040006,carbamazepine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3387,carbamazepine
http://purl.obolibrary.org/obo/DOID_0080949,alcoholic ketoacidosis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040024,ceftazidime allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3508,ceftazidime
http://purl.obolibrary.org/obo/DOID_0040043,toluene meta-diisocyanate allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53555,toluene meta-diisocyanate
http://purl.obolibrary.org/obo/DOID_0040026,chlorhexidine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3614,chlorhexidine
http://purl.obolibrary.org/obo/DOID_0040034,rocuronium allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_8884,rocuronium
http://purl.obolibrary.org/obo/DOID_0040051,hexahydrophthalic anhydride allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_103210,hexahydrophthalic anhydride
http://purl.obolibrary.org/obo/DOID_0040042,"diphenylmethane-4,4'-diisocyanate allergic asthma",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53218,"diphenylmethane-4,4'-diisocyanate"
http://purl.obolibrary.org/obo/DOID_0040025,cefuroxime allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3515,cefuroxime
http://purl.obolibrary.org/obo/DOID_0060524,crustacean allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001792,crustacean food product
http://purl.obolibrary.org/obo/DOID_0040007,abacavir allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_421707,abacavir
http://purl.obolibrary.org/obo/DOID_0060515,Atlantic salmon allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001623,atlantic salmon food product
http://purl.obolibrary.org/obo/DOID_0040015,sulfonamide allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_35358,sulfonamide
http://purl.obolibrary.org/obo/DOID_12935,alcoholic cardiomyopathy,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040052,"diphenylmethane-4,4'-diisocyanate allergic contact dermatitis",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53218,"diphenylmethane-4,4'-diisocyanate"
http://purl.obolibrary.org/obo/DOID_0040035,sulfasalazine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_9334,sulfasalazine
http://purl.obolibrary.org/obo/DOID_0060519,beta-lactam allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_35627,beta-lactam
http://purl.obolibrary.org/obo/DOID_0040047,trimellitic anhydride allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53050,trimellitic anhydride
http://purl.obolibrary.org/obo/DOID_0060516,carp allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001684,carp food product
http://purl.obolibrary.org/obo/DOID_0040070,co-trimoxazole allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3770,co-trimoxazole
http://purl.obolibrary.org/obo/DOID_0040053,cobalt allergic contact dermatitis,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_27638,cobalt atom
http://purl.obolibrary.org/obo/DOID_0040057,benzoic acid allergic contact dermatitis,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_30746,benzoic acid
http://purl.obolibrary.org/obo/DOID_0070334,vegetable allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001261,vegetable food product
http://purl.obolibrary.org/obo/DOID_0040080,patent blue V allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_59601,patent blue V
http://purl.obolibrary.org/obo/DOID_0040048,phthalic anhydride allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_36605,phthalic anhydride
http://purl.obolibrary.org/obo/DOID_4988,alcoholic pancreatitis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040038,meropenem allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_43968,meropenem
http://purl.obolibrary.org/obo/DOID_0040071,sodium aurothiomalate allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_5516,sodium aurothiomalate
http://purl.obolibrary.org/obo/DOID_0040029,trimethoprim allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_45924,trimethoprim
http://purl.obolibrary.org/obo/DOID_0040044,methyl isocyanate allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_59059,methyl isocyanate
http://purl.obolibrary.org/obo/DOID_0040061,remazole black respiratory allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53731,remazole black-GR
http://purl.obolibrary.org/obo/DOID_0040049,maleic anhydride allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_474859,maleic anhydride
http://purl.obolibrary.org/obo/DOID_0040062,chloramine T respiratory allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53767,chloramine T
http://purl.obolibrary.org/obo/DOID_0040076,phthalyl group allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_26096,phthalyl group
http://purl.obolibrary.org/obo/DOID_0040066,melphalan allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_28876,melphalan
http://purl.obolibrary.org/obo/DOID_0050667,alcohol-related neurodevelopmental disorder,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_12351,alcoholic hepatitis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0060001,withdrawal disorder,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0050668,alcohol-related birth defect,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0070335,celery allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001705,celery vegetable food product
http://purl.obolibrary.org/obo/DOID_0040058,"1,4-phenylenediamine allergic contact dermatitis",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_51403,"1,4-phenylenediamine"
http://purl.obolibrary.org/obo/DOID_0040075,benzo[d]isothiazol-3-one allergic contact dermatitis,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_167099,benzo[d]isothiazol-3-one
http://purl.obolibrary.org/obo/DOID_14018,alcoholic liver cirrhosis,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040003,benzylpenicillin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_18208,benzylpenicillin
http://purl.obolibrary.org/obo/DOID_0040030,cefixime allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_472657,cefixime
http://purl.obolibrary.org/obo/DOID_0040013,ranitidine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_8776,ranitidine
http://purl.obolibrary.org/obo/DOID_0050696,fetal alcohol spectrum disorder,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0060504,apple allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001611,apple food product
http://purl.obolibrary.org/obo/DOID_0040004,amoxicillin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_2676,amoxicillin
http://purl.obolibrary.org/obo/DOID_0040021,cephalosporin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_23066,cephalosporin
http://purl.obolibrary.org/obo/DOID_0040012,phenytoin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_8107,phenytoin
http://purl.obolibrary.org/obo/DOID_0040104,"toluene 2,4-diisocyanate allergic asthma",has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53556,"toluene 2,4-diisocyanate"
http://purl.obolibrary.org/obo/DOID_0060511,plum allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002161,plum fruit food product
http://purl.obolibrary.org/obo/DOID_0090044,dystonia 9,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040022,amodiaquine allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_2674,amodiaquine
http://purl.obolibrary.org/obo/DOID_0040005,ceftriaxone allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_29007,ceftriaxone
http://purl.obolibrary.org/obo/DOID_0060512,tomato allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001164,tomato food product
http://purl.obolibrary.org/obo/DOID_0060530,snail allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002244,snail food product
http://purl.obolibrary.org/obo/DOID_0060513,fish allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product
http://purl.obolibrary.org/obo/DOID_14183,alcoholic neuropathy,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040017,suprofen allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_9362,suprofen
http://purl.obolibrary.org/obo/DOID_0060503,fruit allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001057,plant fruit food product
http://purl.obolibrary.org/obo/DOID_0060520,penicillin allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_17334,penicillin
http://purl.obolibrary.org/obo/DOID_0060492,chicken egg allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001275,hen egg food product
http://purl.obolibrary.org/obo/DOID_0090049,paroxysmal nonkinesigenic dyskinesia 1,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040023,cefaclor allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_3478,cefaclor
http://purl.obolibrary.org/obo/DOID_0040040,hexamethylene diisocyanate allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53578,hexamethylene diisocyanate
http://purl.obolibrary.org/obo/DOID_4376,milk allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00001257,milk or milk based food product
http://purl.obolibrary.org/obo/DOID_0040027,cyclophosphamide allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_4027,cyclophosphamide
http://purl.obolibrary.org/obo/DOID_0040018,thiopental allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_102166,thiopental
http://purl.obolibrary.org/obo/DOID_0050741,alcohol dependence,has exposure stressor,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/DOID_0040050,tetrachlorophthalic anhydride allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_59097,tetrachlorophthalic anhydride
http://purl.obolibrary.org/obo/DOID_0040041,isocyanates allergic asthma,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_53212,isocyanates
http://purl.obolibrary.org/obo/DOID_0040008,isoniazide allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_6030,isoniazide
http://purl.obolibrary.org/obo/DOID_0060508,orange allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002071,orange food product
http://purl.obolibrary.org/obo/DOID_0040014,corticosteroid allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_50858,corticosteroid
http://purl.obolibrary.org/obo/DOID_0040031,diclofenac allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_47381,diclofenac
http://purl.obolibrary.org/obo/DOID_0040032,carbapenem allergy,has allergic trigger,http://purl.obolibrary.org/obo/CHEBI_46633,carbapenems
http://purl.obolibrary.org/obo/DOID_0060518,rainbow trout allergy,has allergic trigger,http://purl.obolibrary.org/obo/FOODON_00002185,rainbow trout food product
