ID,Label,Preferred label,Synonyms
D000072716,DISEASE,Cancer Pain,"Pains, Cancer-Associated|Pains, Oncology|Neoplasm-Related Pain|Oncology Pains|Cancer Pains|Tumor Related Pain|Tumor Associated Pain|cancer pain|Cancer-Associated Pains|Pain, Oncological|Oncology Pain|Neoplasm-Related Pains|Oncological Pain|Cancer-Associated Pain|Neoplasm Related Pain|Pains, Neoplasm-Related|Tumor-Associated Pains|Cancer-Related Pain|Pain, Tumor-Associated|Pains, Cancer-Related|Neoplasm-Associated Pain|Oncological Pains|Pains, Oncological|Tumor-Related Pain|Pain, Tumor-Related|Cancer Related Pain|Neoplasm Associated Pain|Cancer-Related Pains|Pain, Cancer|Pain, Oncology|Neoplasm-Associated Pains|Pain, Neoplasm-Associated|Pains, Tumor-Associated|Tumor-Related Pains|Pain, Cancer-Related|Pain, Neoplasm-Related|Pains, Cancer|Pains, Tumor-Related|Pain, Cancer-Associated|Cancer Associated Pain|Pains, Neoplasm-Associated|Tumor-Associated Pain"
NEW00054,DISEASE,severe postoperative pain,severe postoperative pain
NEW00055,DISEASE,cerebral oedema,cerebral oedema
D007676,DISEASE,"Kidney Failure, Chronic","|uremic toxin|Chronic Kidney Failure|End Stage Renal Disease|End-Stage Renal Failure|renal disease|Disease, End-Stage Renal|Disease, End-Stage Kidney|renal failure|Renal Failure, End-Stage|ESRD|Kidney Disease, End-Stage|Chronic Renal Failure|End-Stage Renal Disease|Renal Failure, Chronic|end-stage renal disease|Renal Failure, End Stage|Renal Disease, End Stage|End Stage Kidney Disease|chronic renal failure|end-stage kidney disease|kidney failure|End-Stage Kidney Disease|Renal Disease, End-Stage|Kidney failure|End-stage renal disease"
NEW00056,DISEASE,cardiac conduction abnormalities,cardiac conduction abnormalities
D065632,DISEASE,Chikungunya Fever,"fever|Chikungunya Virus Infections|Fever, Chickungunya|Fever, Chikungunya|Chikungunya Fevers|Chickungunya Fevers|Chickungunya Fever|Chikungunya Virus Infection|Infection, Chikungunya Virus"
NEW00057,MENTAL_HEALTH,CNS respiratory depression,CNS respiratory depression
D015877,DISEASE,Miosis,"|Pupils, Constricted|Constricted Pupil|Pupillary Miosis|miosis|Pupillary Mioses|Persistent Miosis|Pupils, Small|Small Pupils|Miosis, Pupillary|Mioses, Pupillary|Miosis, Persistent|Mioses, Persistent|Mioses|Constricted Pupils|Persistent Mioses|Pupil, Small|Pupil, Constricted|Small Pupil"
D020230,DISEASE,Serotonin Syndrome,"|Syndromes, Serotonin|Serotonin syndrome|SS|toxicity|Serotonin Syndromes|Syndrome, Serotonin|serotonin syndrome"
NEW00058,DISEASE,deep coma,deep coma
NEW00059,DISEASE,recurrent seizures,recurrent seizures
D020182,DISEASE,"Sleep Apnea, Central","central apnoea||Hypoventilation, Central Alveolar|Alveolar Hypoventilation, Central|Primary Sleep Apneas of Newborn|Central Alveolar Hypoventilation Syndrome|Central Sleep Apnea, Primary|sleep apnea|Ondine Syndrome|Apneas, Central Sleep|Alveolar Hypoventilations, Central|Apnea, Sleep, Central|Newborn Primary Sleep Apneas|Sleep Apnea, Lethal Central|Secondary Central Sleep Apnea|Apneas, Central|Sleep-Disordered Breathings, Central|Central Apnea|Breathing, Central Sleep-Disordered|central sleep apnea|Central Sleep Disordered Breathing|Central Sleep Apneas|Sleep Apnea, Newborn, Primary|Central Alveolar Hypoventilation|Central Sleep-Disordered Breathing|CSA|Apnea, Central Sleep|sleep-disordered breathing|Central Sleep-Disordered Breathings|Hypoventilations, Central Alveolar|Central Sleep Apnea Syndrome|Sleep-disordered breathing|Primary Central Sleep Apnea|Central Sleep Apnea, Secondary|Sleep apnea|Apnea, Central|Sleep Apneas, Central|apnea|Central Apneas|Central Sleep Apnea|central apnea|Breathings, Central Sleep-Disordered|Sleep Disordered Breathing, Central|Sleep-Disordered Breathing, Central"
NEW00060,DISEASE,coma inadequate respirations,coma inadequate respirations
NEW00061,CHEMICAL,d)furan-5(6H)-one,d)furan-5(6H)-one|naloxone
NEW00062,MENTAL_HEALTH,new depression episodes,new depression episodes
D002047,CHEMICAL,Buprenorphine,"Buprex|Temgesic|6029 M|Prefin|BUP|6029M|Buprenex|RX6029M|RX 6029 M|Buprenorphine Hydrochloride|Hydrochloride, Buprenorphine|RX-6029-M|buprenorphine|Buprenorphine|Subutex|6029-M|Temgésic"
D009293,DISEASE,Opioid-Related Disorders,"Prescription Opioid Misuses|Opioid Abuse|OUD|Dependence, Opioid|Opioid Misuse|opioid abuse|Opioid Dependence|Opioid Addictions|Opiate Addiction|Misuse, Prescription Opioid|Opioid Dependences|opioid dependence|Abuse, Opioid|Abuse, Prescription Opioid|Opioid-Related Disorder|Opioid Abuse, Prescription|Opioid Use Disorder|Prescription Opioid Abuses|Opiate Dependence|Misuse, Opioid|Opioid Addiction|Opiate Abuse|Opioid Use Disorders|Prescription Opioid Misuse|Opioid Misuses|Opioid Abuses|opioid use disorder|Addiction, Opioid|opiate dependence|Disorder, Opioid Use|Addiction, Opiate|Opiate Abuses|Opioid Related Disorders|Abuse, Opiate|Dependence, Opiate|Prescription Opioid Abuse"
D013313,MENTAL_HEALTH,"Stress Disorders, Post-Traumatic","Post-Traumatic Stress Disorder|PTSD+|Stress Disorders, Posttraumatic|Acute Post-Traumatic Stress Disorder|Post-Traumatic Neuroses|traumatic stress|PTSD|Neuroses, Post-Traumatic|Moral Injury|Stress Disorder, Post-Traumatic|Chronic Post-Traumatic Stress Disorder|posttraumatic stress disorder|Post-traumatic stress disorder|Stress Disorder, Posttraumatic|Posttraumatic stress disorder|post-traumatic stress disorders|post traumatic stress disorder|Posttraumatic Neuroses|Post Traumatic Stress Disorder|Post Traumatic Stress Disorders|Acute Post Traumatic Stress Disorder|Posttraumatic Stress Disorders|post-traumatic stress disorder|acute post-traumatic stress disorder|Delayed Onset Post Traumatic Stress Disorder|Posttraumatic Stress Disorder|Chronic Post Traumatic Stress Disorder|Injury, Moral|Stress Disorder, Post Traumatic|Neuroses, Posttraumatic|Delayed Onset Post-Traumatic Stress Disorder|stress disorder|Post-Traumatic Stress Disorders|Neuroses, Post Traumatic|Moral Injuries"
NEW00063,DISEASE,co-occurring pain,co-occurring pain
D034062,MENTAL_HEALTH,"Insomnia, Fatal Familial","Familial Fatal Insomnia|insomnia|Insomnia|Insomnias, Fatal Familial|Fatal Insomnia, Familial|Familial Fatal, Insomnia|Insomnia Familial Fatals|Fatal, Insomnia Familial|Insomnia, Familial Fatal|Familial Fatals, Insomnia|Fatal Familial Insomnias|Insomnia Familial Fatal|Insomnias, Familial Fatal|Familial Fatal Insomnias|Fatal Familial Insomnia|Fatals, Insomnia Familial|Fatal Insomnias, Familial"
D000068876,CHEMICAL,Fingolimod Hydrochloride,"FTY 720|2-Amino-2-(2-(4-octylphenyl)ethyl)-1,3-propanediol hydrochloride|Gilenya|Fingolimod|FTY-720|Gilenia|FTY720"
NEW00064,CHEMICAL,sphingosine-1-phosphate S1P receptor agonist,sphingosine-1-phosphate S1P receptor agonist
NEW00065,MENTAL_HEALTH,chronic stress,chronic stress
D001492,NUTRITION,Bass,"sea bass|Sea Basses|Basses, Temperate|Perch, White|Temperate Basses|Moronidae|Morone|Morone americana|Dicentrarchus|Bass, Sea|Micropterus|Sea Bass|Serranidae|White Perch|Basses, Sea"
NEW00066,CHEMICAL,antidepressant medications,antidepressant medications
NEW00067,CHEBI,sialidase inhibitor oseltamivir,sialidase inhibitor oseltamivir
D016553,DISEASE,"Purpura, Thrombocytopenic, Idiopathic","Purpuras, Idiopathic Thrombocytopenic|Autoimmune Thrombocytopenia|Thrombocytopenic Purpura, Immune|Thrombocytopenia, Autoimmune|Immune Thrombocytopenic Purpura|Purpuras, Autoimmune Thrombocytopenic|Purpuras, Immune Thrombocytopenic|immune thrombocytopenia|Idiopathic Thrombocytopenic Purpura|Thrombocytopenia, Immune|Thrombocytopenias, Autoimmune|Disease, Werlhof|Immune Thrombocytopenic Purpuras|Werlhof's Disease|Immune Thrombocytopenias|Purpura, Idiopathic Thrombocytopenic|Werlhof Disease|Thrombocytopenic Purpuras, Idiopathic|Autoimmune Thrombocytopenias|Autoimmune Thrombocytopenic Purpuras|Immune Thrombocytopenia|Thrombocytopenias, Immune|ITP|Thrombocytopenic Purpuras, Immune|Idiopathic Thrombocytopenic Purpuras|Thrombocytopenic Purpura, Autoimmune|Purpura, Thrombocytopenic, Autoimmune|Werlhofs Disease|Purpura, Autoimmune Thrombocytopenic|Disease, Werlhof's|Autoimmune Thrombocytopenic Purpura|Purpura, Immune Thrombocytopenic|Thrombocytopenic Purpura, Idiopathic"
NEW00068,DISEASE,A. glehni extract,A. glehni extract
NEW00069,CHEMICAL,kaempferol glycosides,kaempferol glycosides
NEW00070,NUTRITION,phenylpropanoid moieties,phenylpropanoid moieties
NEW00071,DISEASE,pentylenetetrazole-induced mice,pentylenetetrazole-induced mice
NEW00072,CHEMICAL,water-ethanol extract,water-ethanol extract
C522975,CHEMICAL,p-coumaric acid glucoside [Supplementary Concept],Glucosides|Coumaric Acids|p-coumaric acid
NEW00073,DISEASE,ulcer prophylaxis,ulcer prophylaxis
D011899,CHEMICAL,Ranitidine,"|Ranitidine|Zantac|Ranitidine Hydrochloride|Sostril|AH-19065|Hydrochloride, Ranitidine|N (2-(((5-((Dimethylamino)methyl)-2-furanyl)methyl)thio)ethyl)-N'-methyl-2-nitro-1,1-ethenediamine|Zantic|ranitidine|Biotidin|AH 19065|Ranisen|Ranitidin|AH19065"
NEW00074,CHEBI,histamine receptor blocker therapy,histamine receptor blocker therapy
D020820,DISEASE,Dyskinesias,"Dyskinesias, Linguofacial||Movement, Involuntary|Abnormal movements|Dyskinesia, Oral|Dyskinesia, Lingual-Facial-Buccal|ballismus|Linguofacial Dyskinesia|Dyskinesias, Orofacial|Oral Facial Dyskinesia|dyskinesias|Lingual-Facial-Buccal Dyskinesia|movement abnormalities|Hemiballismus|Ballismus|Dyskinesias, Oral|involuntary movements|Movements, Involuntary|Dyskinesia|Oral-Facial Dyskinesias|Movement, Abnormal|Hemiballism|Linguofacial Dyskinesias|Tardive Oral Dyskinesia|Abnormal Movements|Tardive Oral Dyskinesias|Involuntary Movements|abnormal movements|Dyskinesia, Linguofacial|Lingual Facial Buccal Dyskinesia|Dyskinesia, Orofacial|Asterixis|Oral-Facial Dyskinesia|Movements, Abnormal|Lingual-Facial-Buccal Dyskinesias|Involuntary Movement|Orofacial Dyskinesias|Oral Dyskinesias|Dyskinesias, Oral-Facial|Orofacial Dyskinesia|Oral Dyskinesia|Oral dyskinesia|Dyskinesia, Oral-Facial|Dyskinesias, Lingual-Facial-Buccal|Involuntary movements|Abnormal Movement"
NEW00075,CHEMICAL,% ethanol E. senticosus root extract,% ethanol E. senticosus root extract
NEW00076,DISEASE,nosemosis,nosemosis
C000713177,CHEMICAL,Siberian ginseng root [Supplementary Concept],Eleutherococcus senticosus|Plant Extracts|Eleutherococcus
D064547,MENTAL_HEALTH,Myxovirus Resistance Proteins,"RESISTANCE|resistance|Interferon-Induced Protein Mx|Protein Mx, Interferon Induced|Resistance|Protein Mx|Protein Mx, Interferon-Induced|Mx, Interferon-Induced Protein|Mx, Protein"
D018763,MENTAL_HEALTH,Muscle Fatigue,"Fatigue|Muscular Fatigue|fatigue|muscle fatigue|Fatigue, Muscular|Fatigue, Muscle"
D015673,MENTAL_HEALTH,"Fatigue Syndrome, Chronic","CFS|Postviral Fatigue Syndrome|Fatigue Disorders, Chronic|Postviral Fatigue Syndromes|Fatigue Disorder, Chronic|Chronic Fatigue Disorders|Infectious Mononucleosis-Like Syndrome, Chronic|Myalgic Encephalomyelitis|Encephalomyelitis, Myalgic|Chronic Fatigue Syndromes|Fatigue-Fibromyalgia Syndromes, Chronic|Chronic fatigue syndrome|Fatigue Syndromes, Chronic|Fatigue Syndromes, Postviral|Chronic Fatigue-Fibromyalgia Syndromes|Systemic Exertion Intolerance Disease|Chronic Fatigue-Fibromyalgia Syndrome|Chronic Fatigue and Immune Dysfunction Syndrome|Chronic Fatigue Disorder|immune dysfunction|Chronic Fatigue Fibromyalgia Syndrome|Chronic Fatigue Syndrome|chronic fatigue syndrome|Infectious Mononucleosis Like Syndrome, Chronic|Royal Free Disease|Fatigue-Fibromyalgia Syndrome, Chronic|Fatigue Syndrome, Postviral"
NEW00077,CHEBI,Serotonergic antagonists,Serotonergic antagonists
D019967,MENTAL_HEALTH,Schizophrenia Spectrum and Other Psychotic Disorders,SCZ|psychotic disorders|schizophrenia spectrum|schizophrenia|Schizophrenia|psychotic|schizophrenia-spectrum|psychotic features|Schizophrenia and Disorders with Psychotic Features|schizophrenia =|Scz|Psychotic disorders
NEW00078,CHEBI,alpha-adrenoceptor antagonists,alpha-adrenoceptor antagonists
NEW00079,CHEMICAL,Phosphodiesterase isoenzymes 5 inhibitors,PDE5-Is|Phosphodiesterase isoenzymes 5 inhibitors
D007172,MENTAL_HEALTH,Erectile Dysfunction,"|Sexual Impotence, Male|Male Sexual Impotence|Dysfunction, Erectile|Erectile dysfunction|erectile dysfunction|sexual impotence|Impotence, Male|Impotence, Male Sexual|Impotence|Male Impotence"
NEW00080,DISEASE,prostate cancer patients,prostate cancer patients
D000068581,CHEMICAL,Tadalafil,"IC351|Pyrazino(1',2':1,6)pyrido(3,4-b)indole-1,4-dione, 6-(1,3- benzodioxol-5-yl)-2,3,6,7,12,12a-hexahydro-2-methyl-, (6R,12aR)-|IC-351|IC 351|Cialis|tadalafil|Tadalafil"
NEW00081,DISEASE,urinary tract calculi,urinary tract calculi
D010411,DISEASE,Penile Induration,"Peyronie's disease|Fibrous Cavernitides|Peyronie's Disease|Cavernitis, Fibrous|Peyronies Disease|Fibrous Cavernitis|Penile Fibromatosis|Plastic Induration of the Penis|Peyronie Disease|Cavernitides, Fibrous|Fibromatosis, Penile"
D061686,MENTAL_HEALTH,Premature Ejaculation,"Ejaculations, Premature|Ejaculatio Praecoxs|Ejaculatio Praecox|Ejaculation, Premature|Premature ejaculation|Praecox, Ejaculatio|Praecoxs, Ejaculatio|premature ejaculation|Premature Ejaculations"
D011317,DISEASE,Priapism,|Priapism|priapism|Priapisms
NEW00082,MENTAL_HEALTH,female sexual dysfunction,female sexual dysfunction
NEW00083,DISEASE,urinary illnesses,urinary illnesses
NEW00084,CHEBI,alpha adrenoceptor antagonists,alpha adrenoceptor antagonists
NEW00085,DISEASE,benign prostatic hyperplasia sufferers,benign prostatic hyperplasia sufferers
NEW00086,CHEBI,α1-adrenoceptor antagonists,α1-adrenoceptor antagonists
NEW00087,DISEASE,prostate tumor growth,prostate tumor growth
NEW00088,DISEASE,crucial etiological contributor to post-traumatic stress disorder,crucial etiological contributor to post-traumatic stress disorder|PTSD
D065627,DISEASE,Familial Primary Pulmonary Hypertension,"Pulmonary Hypertension, Primary, Fenfluramine-Associated|Pph1 With Hht|Hypertension|Heritable Pulmonary Arterial Hypertension|Idiopathic Pulmonary Hypertension|Hypertension, Primary Pulmonary|Primary Pulmonary Hypertension|Pulmonary Hypertension, Primary, Dexfenfluramine-Associated|Pulmonary Hypertension, Idiopathic|Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia|Hypertension, Idiopathic Pulmonary|pulmonary hypertension|Pulmonary Hypertension, Primary, 1|Pulmonary Hypertension, Primary|Idiopathic Pulmonary Arterial Hypertension|hypertension"
NEW00089,CHEMICAL,quinazoline based compounds,quinazoline based compounds
NEW00090,DISEASE,prostate tumors,prostate tumors
D064751,CHEMICAL,Ammonium Compounds,doxazosin|Ammonium|compounds
NEW00091,CHEMICAL,α-blockade,α-blockade
C537243,DISEASE,"Prostate cancer, familial [Supplementary Concept]",prostate cancer|Prostatic Neoplasms
NEW00092,CHEBI,Muscarinic receptor antagonists,Muscarinic receptor antagonists
NEW00093,DISEASE,overactive bladder syndrome,overactive bladder syndrome
NEW00094,DISEASE,benign prostatic enlargement/benign prostatic obstruction,benign prostatic enlargement/benign prostatic obstruction
NEW00095,CHEBI,drug classes,drug classes
D003583,CHEMICAL,Cytokinins,Cytokinin|cytokinins
D013312,MENTAL_HEALTH,"Stress, Physiological","Metabolic Stress Response|Stress, Metabolic|Physiological Stress Reactions|Abiotic Stress Reaction|Abiotic Stress Responses|Biotic Stress|Stress Reaction, Physiological|Metabolic Stress|Abiotic Stress Reactions|Metabolic Stresses|Physiological Stresses|Stress Response, Metabolic|Biological Stresses|Physiological Stress Responses|Response, Metabolic Stress|Stress, Biotic|Physiological Stress|stress reactions|Stress Response, Physiological|Physiological Stress Reactivity|Reactions, Abiotic Stress|Physiological Stress Response|Biotic Stresses|Physiological Stress Reaction|Stress, Abiotic|Response, Abiotic Stress|Abiotic Stress Response|Abiotic Stress|Abiotic Stresses|Reaction, Abiotic Stress|Metabolic Stress Responses|Biological Stress|Stress, Biological"
D014968,CHEMICAL,Xanthine Dehydrogenase,"Oxidoreductase, Xanthine|Dehydrogenase, Xanthine|xanthine dehydrogenase|Xanthine Oxidoreductase|Purine Hydroxylase I"
NEW00096,CHEMICAL,purine catabolism,purine catabolism
D050876,CHEMICAL,Sulfite Oxidase,"Oxidase, Sulfite|sulphite oxidase|Sulphite Oxidase|Oxidase, Sulphite"
NEW00097,CHEMICAL,excess sulphite,excess sulphite
NEW00098,CHEMICAL,Activity-based anorexia,ABA|activity-based anorexia|Activity-based anorexia
NEW00099,CHEMICAL,second messenger cyclic ADP-ribose,second messenger cyclic ADP-ribose
NEW00100,DISEASE,tumor factor-alpha production,tumor factor-alpha production
D052139,CHEMICAL,Intracellular Calcium-Sensing Proteins,"Intracellular Calcium Sensing Peptides|Calcium Sensing Proteins, Intracellular|Calcium-Sensing Proteins, Intracellular|Peptides, Intracellular Calcium-Sensing|Intracellular Calcium Sensing Proteins|Calcium Sensing Peptides, Intracellular|Intracellular Calcium-Sensing Peptides|intracellular calcium|Calcium-Sensing Peptides, Intracellular"
D052250,CHEMICAL,Nitric Oxide Synthase Type III,"nitric oxide synthase|ECNOS Enzyme|Nitric oxide|Nitric Oxide Synthase, Type III|Endothelial Nitric Oxide Synthase|oxide synthase|nitric oxide|Endothelial Constitutive Nitric Oxide Synthase|NO|ENOS Enzyme"
NEW00101,NUTRITION,Trans Fatty Acid TFA intake,Trans Fatty Acid TFA intake
D003327,DISEASE,Coronary Disease,"Coronary Heart Disease|Diseases, Coronary|coronary heart disease|Coronary Diseases|Heart Diseases, Coronary|coronary disease|Disease, Coronary Heart|Coronary Heart Diseases|Heart Disease, Coronary|coronary heart diseases|Disease, Coronary|Diseases, Coronary Heart"
NEW00102,CHEMICAL,MSUD metabolites,MSUD metabolites
NEW00103,CHEMICAL,pyruvate dehydrogenase activity,pyruvate dehydrogenase activity
NEW00104,CHEMICAL,brain kynurenic acid levels,brain kynurenic acid levels
D064529,CHEMICAL,"Receptor, Metabotropic Glutamate 5","metabotropic glutamate receptor|Receptor 5, Metabotropic Glutamate|Glutamate|Protein, mGluR5b|glutamate|metabotropic glutamate|mGluR5b Protein|Metabotropic Glutamate Receptor 5a|Protein, mGluR5|Metabotropic Glutamate Receptor 5|Metabotropic Glutamate Receptor 5b|Protein, mGluR5a|mGluR5 Protein|mGluR5a Protein"
D065127,CHEMICAL,Dopamine D2 Receptor Antagonists,"Dopamine D2 Receptor Antagonist|dopamine D2 receptor|D2 Antagonists, Dopamine|bromocriptine|dopamine|Dopamine|dopamine D2 receptor antagonist|Receptor Antagonists, Dopamine D2|Antagonist, Dopamine D2|Dopamine D2 Antagonists|D2 Antagonist, Dopamine|quinpirole|Dopamine D2 Antagonist|D2|DA|D2 antagonist|D2 antagonists|Antagonists, Dopamine D2|dopamine D2 receptor antagonists"
D007736,CHEMICAL,Kynurenic Acid,"Kynurenic acid|Kynurenate|kynurenic acid|KYNA|kynurenic|KynA|Acid, Kynurenic"
NEW00105,CHEMICAL,kynurenic acid production,kynurenic acid production
D001928,DISEASE,"Brain Diseases, Metabolic","Metabolic Brain Syndromes|Metabolic Brain Syndromes, Acquired|Encephalopathy, Metabolic, Acquired|Metabolic Encephalopathies|Metabolic Brain Syndrome|Brain Disorders, Metabolic, Acquired|Metabolic Disorder, Central Nervous System, Acquired|Nervous System Acquired Metabolic Diseases|CNS Metabolic Disorders|Brain Syndrome, Metabolic, Acquired|Acquired Metabolic Diseases, Nervous System|Metabolic Disorder, CNS|Metabolic Disorder, Brain|Metabolic Disorders, CNS|Brain Metabolic Disorder|Metabolic Brain Diseases|Metabolic Brain Disease|Metabolic Diseases, Acquired, Nervous System|brain disorders|CNS Metabolic Disorder|CNS Metabolic Disorders, Acquired|Central Nervous System Metabolic Disorders|Encephalopathies, Acquired Metabolic|Metabolic Brain Syndrome, Acquired|Brain Disorders, Metabolic|Acquired Metabolic Encephalopathy|Metabolic Encephalopathy, Acquired|Acquired Metabolic Encephalopathies|Encephalopathy, Metabolic|Metabolic Disorders, Brain|Metabolic Disorders, Central Nervous System|Metabolic Encephalopathy|Metabolic Disorders, CNS, Acquired|Brain Disorder, Metabolic|Brain Diseases, Metabolic, Acquired|Metabolic Brain Disorders|Acquired Metabolic Diseases, Brain|Encephalopathies, Metabolic|Encephalopathy, Acquired Metabolic|Brain Metabolic Disorders|Metabolic Brain Disorder|Brain Syndrome, Metabolic|Brain Disease, Metabolic|Metabolic Encephalopathies, Acquired|Metabolic Brain Diseases, Acquired|metabolic disorder"
NEW00106,CHEMICAL,kynurenine pathway,kynurenine pathway
D000597,CHEMICAL,"Amino Acids, Branched-Chain","Branched-chain amino acids|Branched Chain Amino Acid|BCAAs|branched-chain amino acids|BCAA|Amino Acid, Branched-Chain|Branched-Chain Amino Acid|Amino Acids, Branched Chain|Acid, Branched-Chain Amino|Acids, Branched-Chain Amino|Branched-Chain Amino Acids"
D050495,CHEMICAL,Vesicular Inhibitory Amino Acid Transport Proteins,"Vesicular Inhibitory Amino Acid Transporter Proteins|Vesicular GABA-Glycine Transport Proteins|VGAT Transporter Proteins|Vesicular GABA Glycine Transporter Proteins|VIAAT Transporter Proteins|Vesicular GABA Glycine Transport Proteins|Vesicular GABA-Glycine Transporter Proteins|amino acid transport|Transporter Proteins, VIAAT|Transporter Proteins, VGAT"
