ID,Label,Preferred label,Synonyms
NEW00154,CHEMICAL,atipemazole,atipemazole
D015016,CHEMICAL,Yohimbine,"Corynanthine|Hydrochloride, Yohimbine|Yohimbine Hydrochloride|Pluriviron|Yohimex|Yohimbine Houdé|Rauhimbine|Aphrodyne|Tartrate, Corynanthine|Yohimbin Spiegel|Hydrochloride, Aphrodine|Yocon|Corynanthine Tartrate|Yohimbine|Rauwolscine|Aphrodine Hydrochloride"
NEW00155,BIOCHEMICAL,selective alpha-2 adrenoceptor antagonists,selective alpha-2 adrenoceptor antagonists
D010883,CHEMICAL,Piperoxan,Forneau 933|piperoxan|Benodain|Benodaine|Piperoxane
D008774,CHEMICAL,Methylphenidate,"Equasym|methylphenidate|Ritalin-SR|Ritalin|Ritalin SR|Methylphenidate Hydrochloride|Hydrochloride, Methylphenidate|Methylin|Phenidylate|Metadate|Concerta|Ritaline|Tsentedrin|Centedrin|Daytrana"
D003913,CHEMICAL,Dextroamphetamine,"Dextro-Amphetamine Sulfate|d-Amphetamine|DextroStat|Curban|d Amphetamine|Dextroamphetamine Sulfate|Sulfate, Dextroamphetamine|d Amphetamine Sulfate|dextro Amphetamine|Dexamfetamine|d-Amphetamine Sulfate|Oxydess|Dexamphetamine|Dextro Amphetamine Sulfate|dextro-Amphetamine|Dexedrine"
NEW00157,DISEASE,orthostatic testing,orthostatic testing
NEW00159,CHEMICAL,lower pyruvate kinase activity,lower pyruvate kinase activity
D058832,CHEMICAL,Serotonin 5-HT4 Receptor Antagonists,"5-HT4 Antagonist|Serotonin|5-HT4 Antagonists|Antagonist, 5-HT4|5 HT4 Antagonist|Antagonists, 5-HT4|Serotonin 5 HT4 Receptor Antagonists|5 HT4 Antagonists"
C448763,NUTRITION,"calcification-associated peptide-1, crayfish [Supplementary Concept]",crayfish|Peptides
D018727,BIOCHEMICAL,Muscarinic Antagonists,"Antimuscarinics|Agent, Antimuscarinic|Antagonist, Cholinergic Muscarinic|Cholinergic Muscarinic Antagonist|Antagonists, Muscarinic|Antimuscarinic agents|Antimuscarinic|Muscarinic Antagonist, Cholinergic|Muscarinic Antagonist|Muscarinic Antagonists, Cholinergic|Antimuscarinic Agent|Antimuscarinic Agents|Agents, Antimuscarinic|Antagonists, Cholinergic Muscarinic|Antagonist, Muscarinic|Cholinergic Muscarinic Antagonists"
NEW00163,DISEASE,neuroleptic-induced akathisia,neuroleptic-induced akathisia
D011736,BIOCHEMICAL,Pyridoxine,Pyridoxol Hydrochloride|Rodex|vitamin B6|Pyridoxin|Pyridoxine Hydrochloride|Pyridoxine|Pyridoxol
NEW00167,DISEASE,schizoaffective inpatients,schizoaffective inpatients
NEW00170,CHEMICAL,heterocyclic antidepressants,heterocyclic antidepressants
D008996,CHEMICAL,Monoamine Oxidase Inhibitors,"Reversible Inhibitors of Monoamine Oxidase|MAO Inhibitors|Inhibitor, MAO|Reversible Inhibitor of Monoamine Oxidase|MAO Inhibitor|RIMA (Reversible Inhibitor of Monoamine Oxidase A)|Inhibitors, MAO|Inhibitors, Monoamine Oxidase|monoamine oxidase MAO inhibitors|Monoamine Oxidase Inhibitor|Inhibitor, Monoamine Oxidase"
NEW00178,BIOCHEMICAL,Antimuscarinic cholinergic drugs,Antimuscarinic cholinergic drugs
D001286,CHEMICAL,Atropine Derivatives,Atropines|atropine
D012602,CHEMICAL,Scopolamine Derivatives,"Derivatives, Scopolamine|scopolamine|Scopolamines"
D004244,DISEASE,Dizziness,Light Headedness|Orthostasis|Dizziness|Lightheadedness|Light-Headedness|Dizzyness
D065127,CHEMICAL,Dopamine D2 Receptor Antagonists,"dopamine|Antagonist, Dopamine D2|Antagonists, Dopamine D2|D2 Antagonists, Dopamine|Receptor Antagonists, Dopamine D2|Dopamine D2 Antagonists|Dopamine D2 Antagonist|Dopamine D2 Receptor Antagonist|D2 Antagonist, Dopamine"
D065101,BIOCHEMICAL,Chloride Channel Agonists,"Chloride Channel Activators|Activators, Chloride Channel|Agonists|Channel Agonists, Chloride|Stimulators, Chloride Channel|Chloride Channel Stimulators|Agonists, Chloride Channel|Channel Stimulators, Chloride|Channel Activators, Chloride"
NEW00185,BIOCHEMICAL,selective mGlu2/3 receptor agonists,selective mGlu2/3 receptor agonists
C007076,CHEMICAL,citral [Supplementary Concept],Acyclic Monoterpenes|Citral
NEW00187,BIOCHEMICAL,mGluR2 mGluR antagonists,mGluR2 mGluR antagonists
D065171,BIOCHEMICAL,Estrogen Receptor Antagonists,"Receptor Antagonists, Estradiol|Estrogen Receptor Antagonist|Antagonists, Estrogen Receptor|Receptor Antagonist, Estrogen|Antagonist, Estradiol Receptor|Antagonist, Estrogen Receptor|Receptor Antagonist, Estradiol|Estradiol Receptor Antagonists|antagonists|Estradiol Receptor Antagonist|Antagonists, Estradiol Receptor|Receptor Antagonists, Estrogen"
NEW00189,BIOCHEMICAL,group mGluR agonists,group mGluR agonists
NEW00190,CHEMICAL,glutamate activity,glutamate activity
NEW00191,CHEMICAL,gamma-aminobutyric acid GABA system,gamma-aminobutyric acid GABA system
D001008,MENTAL_HEALTH,Anxiety Disorders,"State, Neurotic Anxiety|Neurotic Anxiety States|Disorders, Anxiety|Neurotic Anxiety State|Neuroses, Anxiety|Disorder, Anxiety|Anxiety Disorder|Anxiety Neuroses|Anxiety State, Neurotic|Anxiety States, Neurotic|anxiety disorders|States, Neurotic Anxiety"
NEW00194,CHEMICAL,anticataplectic drugs,anticataplectic drugs|antidepressants
NEW00195,BIOCHEMICAL,insulin-sensitizing agent,insulin-sensitizing agent
NEW00196,CHEMICAL,Open-label rosiglitazone,Open-label rosiglitazone
C555357,CHEMICAL,3-((methylsulfonyl)amino)-2-phenyl-N-(1-phenylpropyl)quinolin-4-carboxamide [Supplementary Concept],AZD2624|Sulfonamides|Aminoquinolines
NEW00198,CHEMICAL,Pantothenate kinase deficiency,Pantothenate kinase deficiency
D009771,MENTAL_HEALTH,Obsessive-Compulsive Disorder,"Anankastic Personality|Obsessive-Compulsive Neurosis|Anankastic Personalities|Neuroses, Obsessive-Compulsive|Neurosis, Obsessive Compulsive|Obsessive-Compulsive Neuroses|Disorders, Obsessive-Compulsive|Disorder, Obsessive-Compulsive|Neurosis, Obsessive-Compulsive|Personalities, Anankastic|obsessive-compulsive disorder|Obsessive-Compulsive Disorders|Personality, Anankastic|Obsessive Compulsive Disorder"
NEW00201,MENTAL_HEALTH,dysexecutive syndromes,dysexecutive syndromes
D006211,DISEASE,Pantothenate Kinase-Associated Neurodegeneration,"Pigmentary Pallidal Degeneration|Neuroaxonal Dystrophy, Juvenile-Onset|Pigmentary Pallidal Atrophy|kinase-associated neurodegeneration|Degeneration, Pigmentary Pallidal|Neurodegeneration, Pantothenate Kinase-Associated|Dystrophies, Juvenile-Onset Neuroaxonal|Neurodegeneration With Brain Iron Accumulation 1|Neuroaxonal Dystrophies, Juvenile-Onset|Neurodegeneration with Brain Iron Accumulation Type 1|Pantothenate Kinase Associated Neurodegeneration|Pallidal Atrophy, Pigmentary|PKAN Neuroaxonal Dystrophy, Juvenile-Onset|Dystrophy, Juvenile-Onset Neuroaxonal|Juvenile-Onset Neuroaxonal Dystrophies|Juvenile-Onset Neuroaxonal Dystrophy|PKAN Neuroaxonal Dystrophy, Juvenile Onset|Hallervorden-Spatz Syndrome|Neuroaxonal Dystrophy, Juvenile Onset|Hallervorden Spatz Disease|Hallervorden-Spatz Disease|Hallervorden Spatz Syndrome"
NEW00203,DISEASE,Pantothenase kinase-associated neurodegeneration,Pantothenase kinase-associated neurodegeneration|PKAN
D020183,DISEASE,Nocturnal Paroxysmal Dystonia,"dystonia|Paroxysmal Dystonias, Hypnogenic|Paroxysmal Dystonia, Nocturnal|Dystonias, Nocturnal Paroxysmal|Dystonia, Hypnogenic Paroxysmal|Sleep-Related Dystonias|Nocturnal Paroxysmal Dystonias|Dystonias, Hypnogenic Paroxysmal|Dystonia, Sleep-Related|Sleep Related Dystonia|Dystonias, Sleep-Related|Dystonia, Nocturnal, Paroxysmal|Hypnogenic Paroxysmal Dystonia|Dystonia, Nocturnal Paroxysmal|Paroxysmal Dystonia, Hypnogenic|Paroxysmal Dystonias, Nocturnal|Hypnogenic Paroxysmal Dystonias|Sleep-Related Dystonia"
D000071516,CHEMICAL,Alpha-Ketoglutarate-Dependent Dioxygenase FTO,"Alpha Ketoglutarate Dependent Dioxygenase|Fat Mass and Obesity Associated Protein|alpha-ketoglutarate|Dioxygenase, Alpha-Ketoglutarate-Dependent|FTO, Alpha-Ketoglutarate-Dependent Dioxygenase|Alpha-Ketoglutarate-Dependent Dioxygenase|AlkB Homolog 9 Protein|Fat Mass and Obesity Associated (FTO) Protein|Alpha Ketoglutarate Dependent Dioxygenase FTO"
D051278,CHEMICAL,beta-Alanine-Pyruvate Transaminase,"pyruvate|beta-Alanine Pyruvate Aminotransferase|Transaminase, beta-Alanine-Pyruvate|Pyruvate Aminotransferase, beta-Alanine|beta Alanine Pyruvate Transaminase|Aminotransferase, beta-Alanine Pyruvate|beta Alanine Pyruvate Aminotransferase|beta-Alanine - Pyruvate Transaminase"
D045022,CHEMICAL,Lactate Dehydrogenases,"Dehydrogenases, Lactate|lactate"
NEW00208,CHEMICAL,L-Carnitine treatment,L-Carnitine treatment
NEW00211,DISEASE,congenital chronic hyperammonemia,congenital chronic hyperammonemia
NEW00209,CHEMICAL,spf/Y mice,spf/Y mice
D019189,CHEMICAL,Iron Metabolism Disorders,"Disorders, Iron Metabolism|Metabolism Disorder, Iron|iron metabolism|Metabolism Disorders, Iron|Disorder, Iron Metabolism|Iron Metabolism Disorder"
D000077205,CHEMICAL,Pioglitazone,"Pioglitazone|AD 4833|U72107A|U72,107A|AD-4833|AD4833|Actos|Pioglitazone Hydrochloride|U-72107A|U 72107A|5-(4-(2-(5-Ethyl-2-pyridyl)ethoxy)benzyl)-2,4-thiazolidinedione"
NEW00218,CHEMICAL,PPARγ agonist pioglitazone,PPARγ agonist pioglitazone
NEW00220,BIOCHEMICAL,PPARγ agonists,PPARγ agonists
D051023,BIOCHEMICAL,BH3 Interacting Domain Death Agonist Protein,Truncated Bid Protein|agonist|Bid Protein|tBid Protein
NEW00223,CHEMICAL,PPARγ thiazolidinedione,PPARγ thiazolidinedione
C000716087,BIOCHEMICAL,"8-(2-aminophenyl)-3-butyl-1,6,7-trimethyl-1H-imidazo(2,1-f)purine-2,4(3H,8H)-dione [Supplementary Concept]",PPARγ agonist|Purines|Imidazoles
NEW00225,CHEMICAL,GW1929 treatment,GW1929 treatment
NEW00230,DISEASE,IR injury,IR injury
NEW00232,CHEMICAL,thiazolidinedione PPARγ agonist,thiazolidinedione PPARγ agonist
NEW00234,CHEMICAL,N-(2-benzoylphenyl)-O-[2-(methyl-2-pyridinylamino)ethyl]-l-tyrosine,N-(2-benzoylphenyl)-O-[2-(methyl-2-pyridinylamino)ethyl]-l-tyrosine|GW1929
NEW00235,BIOCHEMICAL,PPARγ agonist treatment,PPARγ agonist treatment
NEW00237,MENTAL_HEALTH,excessive anxiety,excessive anxiety
C487473,CHEMICAL,17beta-estradiol platinum(II) [Supplementary Concept],17β-estradiol|E2|Estradiol/analogs  and  derivatives|Organoplatinum Compounds
NEW00240,BIOCHEMICAL,PPARγ agonist rosiglitazone,PPARγ agonist rosiglitazone
D000069499,CHEMICAL,"Ezetimibe, Simvastatin Drug Combination","Ezetimibe Simvastatin Combination|Ezetimibe-Simvastatin Drug Combination|Ezetimibe Simvastatin Drug Combination|Ezetimibe-Simvastatin Combination|Vytorin|Inegy|Ezetimibe|Combination, Ezetimibe-Simvastatin|Combination, Ezetimibe-Simvastatin Drug|Drug Combination, Ezetimibe-Simvastatin"
D066088,DISEASE,Infant Death,"Deaths, Infant|Infant Deaths|death|Death, Infant"
NEW00242,CHEMICAL,CCR(5 modulators,CCR(5 modulators
NEW00244,CHEMICAL,anesthetic premedication,anesthetic premedication
D064729,BIOCHEMICAL,Neurokinin-1 Receptor Antagonists,"Antagonist, Neurokinin-1 Receptor|Neurokinin 1 Receptor Antagonists|Substance P Receptor Blocker|Neurokinin 1 Receptor Blockers|neurokinin-1-receptor antagonists|Neuroleukin 1 Receptor Blockers|Receptor Blockers, Neuroleukin-1|Tachykinin Receptor 1 Antagonists|Tachykinin Receptor 1 Blockers|Tachykinin Receptor 1 Antagonist|Receptor Antagonists, Neurokinin-1|Neurokinin 1 Receptor Blocker|Blocker, Neurokinin-1 Receptor|Receptor Blockers, Neurokinin-1|Antagonists, Neurokinin-1 Receptor|Neurokinin-1 Receptor Blocker|Neuroleukin 1 Receptor Blocker|Neurokinin-1 Receptor Blockers|Receptor Blocker, Neuroleukin-1|Blockers, Neurokinin-1 Receptor|Neurokinin 1 Receptor Antagonist|Blockers, Neuroleukin-1 Receptor|Tachykinin Receptor 1 Blocker|Neuroleukin-1 Receptor Blockers|Neurokinin-1 Receptor Antagonist|Neuroleukin-1 Receptor Blocker|Substance P Receptor Antagonist|Substance P Receptor Antagonists|Receptor Antagonist, Neurokinin-1|Substance P Receptor Blockers|Receptor Blocker, Neurokinin-1|Blocker, Neuroleukin-1 Receptor"
NEW00248,CHEMICAL,Betaine Bet,Betaine Bet
NEW00249,CHEMICAL,sachet,sachet
C021822,CHEMICAL,myo-inositol-1 (or 4)-monophosphatase [Supplementary Concept],Phosphoric Monoester Hydrolases|Inositol monophosphatase
NEW00254,CHEMICAL,Environmental tobacco smoke exposure,Environmental tobacco smoke exposure
D053496,CHEMICAL,"Inositol 1,4,5-Trisphosphate Receptors","Receptor, INSP3|Type 1 Inositol 1,4,5-trisphosphate Receptor|Triphosphate Receptor, Inositol|Inositol-1,4,5-Triphosphate Receptor|Receptor, IP3|Inositol Triphosphate Receptor|INSP3 Receptor Type 3|Receptor, Inositol-1,4,5-triphosphate|Inositol 1,4,5-trisphosphate Receptor Type 3|Inositol 1,4,5-trisphosphate Receptor Subtype 3|INSP3 Receptor Type 2|Inositol 1,4,5-trisphosphate Receptor Type 2|IP3 Receptor|INSP3 Receptor Type 1|1,4,5-INTP Receptor|Inositol 1,4,5-Trisphosphate Receptor|Inositol 1,4,5-trisphosphate Receptor Type 1|Inositol 1,4,5-Triphosphate Receptor|inositol|Receptor, Inositol Triphosphate|INSP3 Receptor|Type 3 Inositol 1,4,5-trisphosphate Receptor|Inositol 1,4,5-Triphosphate Receptors"
D020250,DISEASE,Postoperative Nausea and Vomiting,"PONV|Nausea|Emeses, Postoperative|Nausea, Postoperative|Postoperative Emesis|Vomiting, Postoperative|Postoperative Vomiting|Nausea and Vomiting, Postoperative|Postoperative Nausea|Emesis, Postoperative|Postoperative Emeses"
NEW00255,DISEASE,tiredness,tiredness
NEW00256,NUTRITION,poly-unsaturated fatty acids,poly-unsaturated fatty acids
C067772,CHEMICAL,IdB 1016 [Supplementary Concept],Phosphatidylcholines|Silymarin|Silipide
D003865,DISEASE,"Depressive Disorder, Major","Depression, Involutional|Involutional Depression|Major Depressive Disorders|Major Depressive Disorder|Psychoses, Involutional|Involutional Melancholia|Involutional Paraphrenia|Involutional Paraphrenias|Paraphrenias, Involutional|Melancholia, Involutional|Major depressive disorders|Involutional Psychoses|Psychosis, Involutional|Depressive Disorders, Major|Paraphrenia, Involutional|Involutional Psychosis"
D005231,CHEMICAL,"Fatty Acids, Unsaturated","Unsaturated Fatty Acids|Polyunsaturated Fatty Acid|Acids, Polyunsaturated Fatty|PUFAs|Acid, Polyunsaturated Fatty|Fatty Acids, Polyunsaturated|Fatty Acid, Unsaturated|Polyunsaturated Fatty Acids|Acids, Unsaturated Fatty|Unsaturated Fatty Acid|Polyunsaturated fatty acids|Fatty Acid, Polyunsaturated|Acid, Unsaturated Fatty"
D051599,CHEMICAL,Glucose-1-Phosphate Adenylyltransferase,"ADP Glucose Synthetase|Synthase, ADP-Glucose|ADP Glucose Pyrophosphorylase|ADPGlucose Pyrophosphorylase|ADP-Glucose Pyrophosphorylase|Diphosphoglucose Pyrophosphorylase, Adenosine|Adenylyltransferase, Glucose-1-Phosphate|glucose|Pyrophosphorylase, ADP-Glucose|ADP-Glucose Synthetase|Pyrophosphorylase, ADPGlucose|ADP Glucose Synthase|Adenosine Diphosphoglucose Pyrophosphorylase|ADPG Synthetase|ADP-Glucose Synthase|Glucose 1 Phosphate Adenylyltransferase|Synthetase, ADPG|Synthetase, ADP-Glucose|Pyrophosphorylase, Adenosine Diphosphoglucose|Adenosine Diphosphate Glucose Pyrophosphorylase"
NEW00262,NUTRITION,n-3 long chain polyunsaturated fatty acids,n-3 long chain polyunsaturated fatty acids
NEW00264,CHEMICAL,n-3 long chain polyunsaturated fatty acids,n-3 long chain polyunsaturated fatty acids|n-3 LC-PUFA
NEW00265,DISEASE,seizure thresholds,seizure thresholds
C040048,CHEMICAL,caffeic acid [Supplementary Concept],Caffeic Acids|caffeic acid
NEW00268,CHEMICAL,weeks pioglitazone,weeks pioglitazone
NEW00271,BIOCHEMICAL,PPAR agonists,PPAR agonists
D045162,BIOCHEMICAL,Thiazolidinediones,Glitazones
NEW00273,CHEMICAL,serum alanine amino transferase concentrations,serum alanine amino transferase concentrations
D020790,DISEASE,"Diabetes Insipidus, Neurogenic","Diabetes Insipidus Cranial Type|Diabetes Insipidus, Neurohypophyseal|Diabetes Insipidus Secondary To Vasopressin Deficiency|Diabetes Insipidus, Primary Central|Neurogenic Diabetes Insipidus|Diabetes Insipidus, Cranial Type|Pituitary Diabetes Insipidus|Central Diabetes Insipidus|Diabetes Insipidus, Central|type diabetes|Vasopressin Deficiency|Neurohypophyseal Diabetes Insipidus|Diabetes Insipidus, Neurohypophyseal Type|Diabetes Insipidus Primary Central|Diabetes Insipidus, Pituitary|Vasopressin Defective Diabetes Insipidus"
D000077288,CHEMICAL,Troglitazone,"CS-045|CS 045|5-(4-((6-Hydroxy-2,5,7,8-tetramethylchroman-2-yl-methoxy)benzyl)-2,4-thiazolidinedione) - T|CS045|Rezulin|troglitazone|Prelay"
NEW00278,MENTAL_HEALTH,Improved insulin resistance,Improved insulin resistance
NEW00279,CHEMICAL,sulfonylurea use,sulfonylurea use
NEW00280,DISEASE,severe hypoglycemia,severe hypoglycemia
NEW00281,BIOCHEMICAL,peroxiproliferator-activated receptor gamma agonist pioglitazone,peroxiproliferator-activated receptor gamma agonist pioglitazone
NEW00282,DISEASE,familial AD-linked PSEN1 mutants,familial AD-linked PSEN1 mutants
NEW00283,MENTAL_HEALTH,fragile X mental retardation FMR1 gene,fragile X mental retardation FMR1 gene
NEW00285,BIOCHEMICAL,Endocrine changes,Endocrine changes
NEW00286,BIOCHEMICAL,GnRH agonists,GnRH agonists
D003277,CHEMICAL,"Contraceptives, Oral, Combined","Contraceptive, Combined Oral|Oral Contraceptives, Combined|Combined oral contraceptives|Contraceptive Agents, Female, Combined|Oral Contraceptive, Combined|Combined Oral Contraceptive|Contraceptives, Combined Oral|Combined Oral Contraceptives"
D055744,CHEMICAL,Invasive Pulmonary Aspergillosis,"Pulmonary Aspergilloses, Invasive|invasive pulmonary aspergillosis|Chronic Necrotizing Pulmonary Aspergillosis|Mycoses, Allergic Bronchopulmonary|Aspergillosis, Invasive Pulmonary|Allergic Bronchopulmonary Mycosis|Bronchopulmonary Mycoses, Allergic|Pulmonary Aspergillosis - Invasive|Pulmonary Aspergillosis Invasive|Pulmonary Aspergillosis, Invasive|Allergic Bronchopulmonary Mycoses|IPA|Mycosis, Allergic Bronchopulmonary|Bronchopulmonary Mycosis, Allergic"
D020230,DISEASE,Serotonin Syndrome,"Syndrome, Serotonin|Serotonin syndrome|Syndromes, Serotonin|toxicity|Serotonin Syndromes"
C051356,CHEMICAL,"isopropanol, phenol, salicylic acid drug combination [Supplementary Concept]",Salicylates|Drug Combinations|isopropanol
NEW00291,CHEMICAL,plasma corticosterone levels,plasma corticosterone levels
D050565,CHEMICAL,Benzoate 4-Monooxygenase,"4-Hydroxylase, Benzoate|Benzoate 4-Hydroxylase|4-Monooxygenase, Benzoate|Benzoate 4 Monooxygenase|Benzoate Para Hydroxylase|Benzoate-Para-Hydroxylase|Benzoate|Benzoate 4 Hydroxylase"
D020160,CHEMICAL,Sodium Benzoate,"Benzoate, Sodium|sodium benzoate"
NEW00293,MENTAL_HEALTH,Chronic stress,Chronic stress
NEW00294,BIOCHEMICAL,stress hormones,stress hormones
NEW00296,CHEMICAL,"pro-carcinogen 1,2-dimethylhydrazine","DMH|pro-carcinogen 1,2-dimethylhydrazine"
NEW00300,CHEMICAL,Fetal alcohol exposure,Fetal alcohol exposure
D034062,MENTAL_HEALTH,"Insomnia, Fatal Familial","insomnia|Fatal, Insomnia Familial|Familial Fatals, Insomnia|Insomnia Familial Fatals|Familial Fatal Insomnias|Insomnia, Familial Fatal|Familial Fatal Insomnia|Familial Fatal, Insomnia|Insomnias, Fatal Familial|Fatals, Insomnia Familial|Fatal Insomnia, Familial|Fatal Insomnias, Familial|Fatal Familial Insomnias|Insomnia Familial Fatal|Fatal Familial Insomnia|Insomnias, Familial Fatal"
C024025,CHEMICAL,"7,12-dimethylbenz(a)anthracene-5,6-dihydrodiol [Supplementary Concept]","7,12-dimethylbenz(a)anthracene|9,10-Dimethyl-1,2-benzanthracene/analogs  and  derivatives"
D020849,CHEMICAL,Raloxifene Hydrochloride,LY156758|raloxifene|LY139481|Raloxifene|Evista|LY-156758|LY 156758|Keoxifene|LY 139481|Raloxifene HCl|Keoxifene Hydrochloride|LY-139481
C057820,CHEMICAL,atrial natriuretic factor (7-23) [Supplementary Concept],Peptide Fragments|Alcohol|3.19|Atrial Natriuretic Factor
NEW00304,CHEMICAL,excessive alcohol intake,excessive alcohol intake
D054563,MENTAL_HEALTH,National Institute on Alcohol Abuse and Alcoholism (U.S.),alcohol abuse|National Institute on Alcohol Abuse and Alcoholism|NIAAA
D015197,BIOCHEMICAL,Carcinogenicity Tests,"Test, Carcinogenicity|Carcinogenic Activity Tests|Carcinogenic Potency Test|Carcinogenic Activity Test|Tests, Carcinogenic Potency|Test, Carcinogen|Carcinogen Test|Tests, Carcinogenicity|Tests, Carcinogen|Test, Carcinogenic Activity|Test, Tumorigenicity|Tests, Carcinogenic Activity|Potency Tests, Carcinogenic|Test, Carcinogenic Potency|Potency Test, Carcinogenic|Carcinogenesis Test|Test, Carcinogenesis|Tumorigenicity Test|Carcinogen Tests|Carcinogenicity Test|Tests, Carcinogenesis|Tests, Tumorigenicity|Tumorigenicity Tests|Carcinogenesis Tests|Carcinogenic Potency Tests|carcinogen"
NEW00307,MENTAL_HEALTH,binge alcohol abuse,binge alcohol abuse
D007538,CHEMICAL,Isoniazid,"Acid Vanillylidenehydrazide, Isonicotinic|Tubazide|Isoniazid|Hydrazide, Isonicotinic Acid|Phthivazid|Isonicotinic Acid Vanillylidenehydrazide|Ftivazide|Vanillylidenehydrazide, Isonicotinic Acid|Isonex|Phthivazide|Isonicotinic Acid Hydrazide"
D065819,CHEMICAL,Voriconazole,"UK 109,496|Voriconazole|Vfend|UK109,496|UK 109496|UK109496|UK-109496|UK-109,496"
D000072742,DISEASE,Invasive Fungal Infections,"Invasive Fungal Infection|Infection, Disseminated Fungal|Mycoses, Invasive|Fungal Infection, Invasive|Fungal Infection, Disseminated|Disseminated Fungal Infection|Invasive Mycoses|fungal infection|Infection, Invasive Fungal|Disseminated Fungal Infections"
